L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_ML,Delta_BF_ML,CL_CT,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical,BF_error_percent,Delta_BF_error_percent,distance,Solution
36.797717077949116,142.84910268178115,152.55522714989385,21.24548073637334,153.19054125083858,0.3,1.6713523864746094,29.731847763061523,2.5979861106104303,1.6871116389693408,29.70685426515648,1.2182072054602555,0.46890443350908523,2.5979861106104303,0.9340966021880316,0.08413377492600706,,Maximum BF
44.57603728972943,138.74197550747607,161.8614420694521,18.53488758880617,135.23542871987706,0.3,1.467774510383606,26.277114868164062,2.170933099607252,1.4534649177396637,26.24263219800302,0.9950935576123597,0.45837136012730384,2.170933099607252,0.9845158606370521,0.13139943394728404,,Minimum Delta BF
44.57603728972943,138.74197550747607,161.8614420694521,18.53488758880617,135.23542871987706,0.3,1.467774510383606,26.277114868164062,2.170933099607252,1.4534649177396637,26.24263219800302,0.9950935576123597,0.45837136012730384,2.170933099607252,0.9845158606370521,0.13139943394728404,0.0,Balanced Pareto
