candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
6157.0,35.4314098309524,142.74988462254262,155.05587742745467,19.169486154049917,145.547674029327,0.3,1.6079299449920654,28.631044387817383,1.6441985584489007,28.708461699698457,RSM,1.6169188432728188,28.42236915355984,1.1473306902430453,0.46958815302977336,2.4432700928260025
6488.0,35.20543034528144,141.54401477741183,154.29267891142655,18.44926489591159,135.4740547179104,0.3,1.5540745258331299,27.28141212463379,1.5617642859086618,27.341003304850478,RSM,1.5534337405109253,27.30309002052674,1.0834450745230135,0.46998866598791184,2.305257877326939
6559.0,37.29731526612794,142.43038022670012,152.13948581626022,18.386016844225033,145.83285185105902,0.3,1.6193652153015137,28.666942596435547,1.665576821427487,29.06885457676258,RSM,1.639666335754194,28.78647920370786,1.1695089792736775,0.47015735648051665,2.4874841649364727
6691.0,35.58789661567016,142.922132592727,155.75289836775315,18.672470495139518,137.77203314269943,0.3,1.5541311502456665,27.40126609802246,1.5750744109586532,27.49599832469408,RSM,1.5607778127235763,27.391888409097014,1.0901445184772545,0.47063329424632194,2.316335312024674
6742.0,35.60614975007502,141.86700328924155,153.09156014358743,18.360995445734588,153.99285710254625,0.3,1.6651970148086548,29.520137786865234,1.7289914141787222,30.127573420931046,RSM,1.6947461243773776,29.732744821000324,1.2241232784743952,0.4706228459029823,2.6010706643993755
7488.0,36.607289431776934,142.62053021477476,152.76578965001107,18.22293198472252,149.25431326290362,0.3,1.6388241052627563,29.17365074157715,1.692944835583332,29.481877833225877,RSM,1.6632044213611004,29.15375740263159,1.192279980963832,0.4709244403972684,2.531786160765055
8895.0,36.19750827207219,142.67507387438496,155.98373513864894,18.331718253828235,151.0996553369072,0.3,1.6285545825958252,28.945247650146484,1.6807114278073203,29.297881453837366,RSM,1.6480555670066324,28.94219955649554,1.1780289512336266,0.4700266157730057,2.506302646917644
10237.0,36.77133549720038,142.93439913772283,160.12494672823684,18.329262526515453,135.07117737650745,0.3,1.4919989109039307,26.543228149414062,1.5090628367827499,26.47763424928654,RSM,1.5088458149923687,26.582011166064532,1.0394377384632258,0.46940807652914274,2.2143584451059044
10528.0,36.09457127542794,143.14341334398503,154.398907574108,19.441259319931067,139.9509075946399,0.3,1.57828688621521,27.770734786987305,1.6034919516039343,27.995346260294443,RSM,1.5833025992293988,27.805240878179376,1.1131444552631533,0.4701581439662454,2.3675958175959417
10666.0,37.94956810664253,142.55479019582145,153.56473227893298,18.03467969730675,144.9620065938525,0.3,1.6037003993988037,28.331924438476562,1.6446783889948757,28.72042687771081,RSM,1.6196736784912327,28.458452850349396,1.1498851531853045,0.4697885253059282,2.447665473388254
