candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,Physical_Pareto,XGB_Pareto,RSM_Pareto,Physical_WinWin,XGB_WinWin,RSM_WinWin
2758,35.34128602525958,143.08253429090774,153.1248829307072,18.33656429707586,148.39215040606265,0.3,1.6334056,29.112982,1.690628016522663,29.36539945881046,1.660098050023373,29.037077216625402,True,False,True,False,False,False
3066,38.13936765528637,142.6480550034795,156.7227749172325,18.38268375398806,135.91420113345245,0.3,1.5183028,26.938969,1.5409306930986673,27.00639869631475,1.5334656047213886,26.999081432567024,True,False,True,False,False,False
3603,36.17525408527107,142.51217608417676,160.9129439430387,18.14250468526128,135.46433434036487,0.3,1.4943099,26.565174,1.5040608602285626,26.433287962503318,1.5053893428417358,26.557214812779545,True,True,True,False,False,False
3968,36.88046676015425,143.05623328131048,152.35512251578538,20.14703826972427,151.9935829841662,0.3,1.662207,29.534021,1.7157862052891781,29.930948313944743,1.683937654309967,29.569532224515033,True,False,False,False,False,False
4260,35.52184518840631,143.08117178984986,157.29672078956577,18.698872225927627,150.8185820916104,0.3,1.5920793,28.863102,1.6702174740996627,29.100850443170284,1.637562228765838,28.755744176865516,True,False,True,False,False,False
4433,43.32126312889456,141.38095042967743,161.77294382944416,20.849513043772628,135.09813802850212,0.3,1.4613076,26.33706,1.4603254278159512,26.108487664768536,1.463297860722987,26.2888558091288,True,True,True,False,False,False
4897,35.369863324677304,142.94626747636553,157.677886966219,19.988015067914063,137.4885161445193,0.3,1.5280012,27.202005,1.5520600929829644,27.218802574942526,1.5404481937358436,27.156203860327455,True,False,True,False,False,False
5488,35.25799878996236,142.55871942722428,160.3075368015165,19.641050332384115,136.36650326285175,0.3,1.5121452,26.795156,1.516016780656023,26.686265758191677,1.5132110423921603,26.748812401122613,True,True,True,False,False,False
5651,36.23798005855226,142.72920548614232,160.78227700546566,18.223620711636134,136.34167425094273,0.3,1.5005026,26.671812,1.5137012045938087,26.581206806653835,1.5118890651234946,26.6639493310584,True,False,True,False,False,False
5955,37.54705492052521,143.0393652552674,154.773080826949,18.330786346394273,154.6214039479055,0.3,1.6487675,29.324045,1.7177566371891118,29.880961326385798,1.682476119964381,29.487822728399767,True,False,True,False,False,False
6103,35.37295568372297,141.217065544135,152.187486445904,18.25154177742774,135.05933790432968,0.3,1.5606815,27.321547,1.5755500659408566,27.55159473784013,1.5669333674556867,27.50128380368101,True,True,True,True,True,True
6301,35.51939521572179,142.4787643324946,154.33397228610457,18.849377978924114,149.6961769475765,0.3,1.6210643,29.090668,1.6842638799332912,29.374162801200928,1.6528700849139215,29.027332181295247,True,False,False,False,False,False
6357,35.02930141282242,142.575141373786,154.62947273544958,19.59469525313121,148.33398133879192,0.3,1.6134158,29.185896,1.6707981139142567,29.17614547448385,1.6401329139541407,28.840471690520676,True,False,False,False,False,False
7233,39.907609414228375,143.10655716912777,152.02263715855193,19.14303609144097,153.02401275467446,0.3,1.6630832,29.542606,1.7160350464509047,29.95691550387978,1.6862847349060746,29.621926634370006,True,False,False,False,False,False
8098,36.97859028079521,143.12872229659664,153.53928875533782,18.63893970318602,150.84696147754622,0.3,1.6455511,29.189592,1.6996042382942154,29.579109365371867,1.6680412147604344,29.232195842221962,True,False,True,False,False,False
8678,35.27382397587581,142.79898481247508,160.80414309431166,18.737268506954436,137.4448041212063,0.3,1.501561,26.904997,1.5242763961375663,26.765481833314926,1.5195458615030573,26.80753270256354,True,False,True,False,False,False
8973,44.804026571482666,142.97024723303412,161.22573439334062,18.34242194560496,135.95841299212498,0.3,1.4728574,26.464626,1.4856083383228111,26.251549219645266,1.481812796330327,26.369629731085908,True,False,True,False,False,False
9155,38.385772587984654,142.14069536437958,159.33522421610724,18.178717433353114,136.76687801404228,0.3,1.4935939,26.810827,1.5208445952883798,26.77099253479142,1.5159263413684916,26.80730354778668,True,False,False,False,False,False
9576,44.28173937165245,138.6534203703261,161.79447024328033,18.0035461516616,135.29569571355302,0.3,1.446796,26.344948,1.4535888700827595,26.063975675372593,1.456184788010054,26.258611511264828,True,False,True,False,False,False
9698,37.42687476110531,142.70698132221142,153.62836534960604,18.98920085413097,135.15392337473747,0.3,1.5430924,27.169977,1.5641215454346167,27.340286442639307,1.5543831093176492,27.285648407690516,True,False,True,False,False,True
10693,39.699486817418226,141.8988068956348,153.96245829667487,18.129976755831702,135.2011549093262,0.3,1.5393432,27.101313,1.5496204900085724,27.19082965103009,1.5427723121227377,27.18119353854544,True,False,False,False,False,False
10979,37.490927777916866,142.51817608506062,157.35895204104958,18.196399653947108,152.4694434068754,0.3,1.6175716,28.874294,1.6743284817238675,29.24388865587329,1.6405472796179088,28.874822450046683,True,False,True,False,False,False
11467,37.248632363707614,143.0056500102383,156.12208262797213,18.29694717539187,151.14834363501836,0.3,1.6263174,28.897146,1.6779044539185013,29.244821758254634,1.6454374832072258,28.895023594397536,True,False,True,False,False,False
11873,35.47864716692968,142.8056715998907,152.3656678503131,18.017144056092942,152.49617699027044,0.3,1.6657282,29.545801,1.7303159118647917,30.021809231683225,1.6975319888559675,29.659610179380653,True,False,True,False,False,False
12050,39.044671586611685,142.321261983028,152.61816671612587,19.01399312495011,135.41890911374256,0.3,1.5424104,27.20518,1.5661958785195944,27.44441384770757,1.5567147097100356,27.38835748199126,True,False,True,False,False,True
12148,36.14412934932933,142.75127754244107,159.81731307325154,18.60069971549418,140.65190660914342,0.3,1.5167208,27.194063,1.557927135047481,27.33323849975957,1.5440653667628084,27.247779930362608,True,False,False,False,False,False
12203,35.74105578536624,143.0561691644008,156.2747867743367,18.73571660517441,151.30604427412973,0.3,1.6189759,28.96162,1.6827270628217565,29.30401672147686,1.649413863023119,28.94534468141805,True,False,True,False,False,False
13016,43.54586041911348,143.14062220411202,159.82286648005615,18.164552933376548,135.44457949024658,0.3,1.4844229,26.60458,1.4978377369995504,26.38507139759243,1.4940104011138629,26.481904866945438,True,False,True,False,False,False
13032,37.42501014661544,142.640963062322,152.89036810384562,18.037509670333385,145.49145234401016,0.3,1.617315,28.706696,1.6577780539887068,28.907741009359444,1.6319359311464499,28.632717673277924,True,False,True,False,False,False
13490,35.974273956156324,142.6872242789934,152.56266506561425,19.482833687735678,147.79909932261194,0.3,1.6264164,28.947958,1.682636856225158,29.35798338080554,1.65327156505235,29.03162005292773,True,False,False,False,False,False
13895,35.48030376038462,142.36336629796662,152.92529018722593,20.216060895435604,135.2138990551969,0.3,1.5483725,27.33405,1.5733499240428146,27.533065522066114,1.5612306865172878,27.44022925750006,True,False,True,True,False,True
14331,38.56200883330585,143.10492830665203,161.5957896133378,19.464543726325623,136.0182850063126,0.3,1.4867382,26.61376,1.496508407623769,26.393904436920838,1.4959797978144702,26.50419996609374,True,False,False,False,False,False
15941,35.27323531374146,142.38720621701256,154.12525453360698,18.201236214005892,153.1860141268552,0.3,1.651338,29.374302,1.7176591695671322,29.876380795728632,1.6830555055443899,29.488545162509784,True,False,True,False,False,False
16043,35.46833583640073,143.04811199022478,161.73989127967988,18.533504895973014,136.75248396873917,0.3,1.495587,26.646341,1.5113628093221023,26.537089319678376,1.5100249126594536,26.631016551069962,True,False,True,False,False,False
16214,37.64986267431433,142.65798433203568,156.26042618483908,18.079863817289624,137.61667708934476,0.3,1.5552341,27.29028,1.5616326988968443,27.326188816598734,1.5496863691876572,27.255709118935222,True,True,True,False,False,True
16328,35.39462712836391,143.11442052365325,155.4540106716432,19.35949450458653,143.0141297851028,0.3,1.5986528,27.956285,1.621553844435632,28.305171989076502,1.5972148043307093,28.064387347953158,True,False,True,True,True,False
17260,38.006086588095414,143.00103153634979,152.0921889359932,18.077036921550587,142.67900929774268,0.3,1.5987083,28.144537,1.6415587940622838,28.600107057377837,1.6189038913395086,28.36790291722403,True,False,True,False,False,False
17286,38.04352537295358,142.8215093749001,152.72183099536272,19.391992580826358,148.50174228809283,0.3,1.6212605,29.092745,1.6789421589164144,29.342960181207136,1.650464017969292,29.02571971713815,True,False,False,False,False,False
17585,35.13278925207464,142.67635274507083,158.8933521930505,18.139503645035393,137.89075668757,0.3,1.5222338,27.025784,1.5473942424873037,27.083861055846445,1.5381528723069124,27.05900739233543,True,False,True,False,False,False
17648,36.0197591890591,143.10389206137617,156.16286593488448,18.54616576664441,154.7204028940448,0.3,1.6513522,29.219296,1.7120220414680563,29.758669861618966,1.6751625658629627,29.353114528629998,True,True,False,False,False,False
18067,35.02380509795304,142.75820350666194,153.3180644286592,19.470049575278868,149.72426310155902,0.3,1.6399101,29.497282,1.6962666710393597,29.552725829800426,1.6642786825001825,29.198425774698013,True,False,True,False,False,False
18532,35.94705737198347,142.14942995828216,152.12785713766917,18.62826036320201,138.87464415983194,0.3,1.5677212,27.695309,1.6112976950784708,28.129876472469515,1.5935309097614772,27.958198916649103,True,False,True,True,True,False
18623,35.00668438281596,142.32974850182913,157.66499583283584,19.773133464035084,135.6181028489213,0.3,1.5173452,26.957329,1.5339671927125562,26.943561082475295,1.5280278050913143,26.952936661388886,True,False,True,False,False,False
19499,36.59930895162427,143.0979463790057,154.21763008950842,18.51812332231971,143.399711820362,0.3,1.6055545,28.017021,1.6336050651655256,28.474346969638635,1.60910520742384,28.226429378749536,True,True,True,False,True,False
20150,43.93273501773885,141.75818502962866,161.89640371601075,18.676863809293646,136.02300347587027,0.3,1.4621674,26.40561,1.4746193869710544,26.195601699764264,1.4736029546346474,26.33843001986524,True,True,True,False,False,False
20484,38.40647659281328,142.50042741487587,152.5399821170408,19.05734091186893,135.50881674577676,0.3,1.5428411,27.279028,1.571328485894918,27.497474635524586,1.5609132527147969,27.42790871671935,True,False,True,True,False,True
20804,35.00442154936738,142.61823458017366,153.22455367034505,18.16881457690718,150.59734572330012,0.3,1.6462643,29.497667,1.7069675277118836,29.663767413429373,1.674764624605654,29.310090385286173,True,False,True,False,False,False
21090,36.86444941537279,142.78383798336665,155.02131320002977,19.54274037872354,137.02669665984277,0.3,1.5554377,27.374584,1.5679586279070223,27.457626189461838,1.5548264998906232,27.36191020799541,True,False,True,False,False,True
21809,36.501836561583,142.02844457322615,157.06376938289708,19.092374888506217,135.39256369124632,0.3,1.5235957,26.942736,1.5326027567632412,26.93312201315351,1.5275323912465124,26.950714109095497,True,False,True,False,False,False
21978,43.050861426306646,142.97536004281835,156.0136968658507,18.030520127367154,135.042763131273,0.3,1.529208,26.821203,1.526630874168312,26.80229558631709,1.5204080745942907,26.838445035307036,True,False,True,False,False,False
22468,35.06484925392712,142.3007835828408,153.34593669889665,18.00703481037438,150.35786480449897,0.3,1.6476971,29.610468,1.7019786111461452,29.609755457210245,1.6702268668369369,29.258891123619357,True,False,True,False,False,False
23136,35.787011408833216,142.8327553572364,152.015766528367,19.838349781822952,153.85094514017746,0.3,1.6642398,29.715906,1.7388365842986424,30.272645457429338,1.7053171863334333,29.890986650510264,True,False,False,False,False,False
23224,36.72684027860542,142.80899332415845,152.5417764293915,18.67645693209932,154.3179275911138,0.3,1.6644874,29.59133,1.7364871855468618,30.19762648784111,1.7030831764578669,29.819494270919485,True,False,True,False,False,False
23355,36.56012235725311,142.58918915150963,153.48713716186057,18.58870613250296,146.92666063889354,0.3,1.6137958,28.768597,1.6660784130347372,29.067869037067485,1.6380845323331448,28.763931155572198,True,False,True,False,False,False
23366,35.166413035596854,142.71871294502736,153.4801183718891,18.185019278475067,141.56732705347468,0.3,1.5900072,28.073027,1.6292624102789603,28.360545192489486,1.6066765282413473,28.136855232531886,True,False,True,False,True,False
23378,35.99935181113935,142.45125630727588,159.17457313829567,19.428611067968205,135.00294871183328,0.3,1.5025672,26.649569,1.5132099693493966,26.61853498878688,1.5119557645070232,26.698118861472146,True,True,False,False,False,False
23565,35.10887270992506,142.4666940028158,153.10948373334426,18.730578650827304,154.7778341110167,0.3,1.664711,29.560524,1.7402276502889724,30.250129460236227,1.7047230069508421,29.847332473838623,True,False,True,False,False,False
23687,36.427639503231,141.73725654504113,153.64786181480628,18.113292700105454,153.59221946364227,0.3,1.6545427,29.436724,1.7169732281679888,29.958979675324937,1.6831509186154803,29.568181888291484,True,False,False,False,False,False
24664,35.93713863324989,142.6021388350784,156.95381435291716,18.472082572801003,151.12267423988624,0.3,1.6060889,28.928154,1.6721136441671063,29.175818319601387,1.6394801258452263,28.82269335498537,True,False,True,False,False,False
25098,36.377663624465605,142.45501546236727,153.61090275702094,18.96053860049907,140.02064353491295,0.3,1.5655853,27.792564,1.6066465151717382,28.0860739818562,1.5873670207976254,27.89969621493756,True,False,True,True,True,True
25644,35.632096075736726,142.9757660382341,152.72248949858277,18.112573454409134,137.49173911912789,0.3,1.5637165,27.627018,1.6028458530185858,27.862408528610462,1.5864113122942334,27.719624627265837,True,False,True,True,True,True
25711,37.42945879440604,142.76779827152157,152.88448868397182,18.13299806361335,140.20119462029498,0.3,1.57318,27.853176,1.6148242471675096,28.161454073879565,1.595469507889764,27.975794722040003,True,False,True,True,True,False
25949,37.91130275294378,143.14743003582402,157.40068094597055,19.127531815634747,136.6452747297545,0.3,1.5292907,26.996244,1.5429686506403808,27.048708879389043,1.5335519169853375,27.018880303337,True,False,True,False,False,False
26612,35.159959698455324,142.76290311562184,153.48979407229044,18.142955829210628,151.5597352172688,0.3,1.6433374,29.162508,1.7128764411919057,29.749345426348587,1.679771745109022,29.38572910852124,True,False,True,False,False,False
26765,40.412698027041706,142.97560766212956,153.91680758677796,18.197060495897382,137.92489221875846,0.3,1.5573806,27.453571,1.5765737527114347,27.58434559950256,1.5625443366212948,27.483054661902784,True,False,True,True,False,True
26880,37.06581592050675,142.81874643142095,157.5217876365746,18.64323301916423,135.29555472277764,0.3,1.5087571,26.850103,1.532525356468038,26.849790644242393,1.5271543084244124,26.8728388729908,True,False,True,False,False,False
26929,37.39642858097222,143.1491419460587,153.51185331876263,19.137263091239426,144.77325388814015,0.3,1.6079252,28.34784,1.646783298347441,28.74290108097644,1.6208179990738283,28.4690568358249,True,False,True,False,False,False
27132,41.85845716768961,142.7156417449177,159.6377413050259,18.114790960726342,135.1969380384396,0.3,1.484692,26.542,1.4995781816479212,26.416815852131993,1.4973878271809695,26.51766030573694,True,False,True,False,False,False
27261,40.863596954533286,142.68313260985022,155.28179085326252,18.013214833112876,136.44815503516446,0.3,1.5534127,27.23768,1.549856112349131,27.173058017808383,1.5401484684938993,27.140292060449323,True,True,True,False,False,False
27447,35.71766443399394,142.77432496263054,155.62721933915682,19.516774863753177,137.83552745775447,0.3,1.5585939,27.448214,1.573148234451955,27.53000144236412,1.5584944901870317,27.416992705443878,True,False,True,False,False,True
27724,39.16769300429408,143.09485424683427,153.5172313627954,18.08283730978484,141.12627374769554,0.3,1.6028352,27.910799,1.6120854259677202,28.142833347742904,1.5919932562224832,27.953709794937133,True,True,True,True,True,False
28076,35.63094448686511,142.1182993373299,152.9834583425842,18.184724548887743,145.45084591285473,0.3,1.6114169,28.683378,1.6602448144844324,28.959885872452208,1.6337909338107974,28.674706158202785,True,False,True,False,False,False
28429,35.239114844368984,142.47553038695594,153.84579069946804,18.433416636574012,145.24581347822473,0.3,1.6043653,28.523031,1.6538463043489555,28.830154434258166,1.6269509471982517,28.545611408576505,True,False,True,False,False,False
28483,44.48526786851038,142.9099514607276,160.40350531052806,18.9422674924855,135.46078027815844,0.3,1.4867841,26.523516,1.486687254655033,26.29078951553679,1.4836960351555566,26.40849575137491,True,True,False,False,False,False
29014,38.9433993463074,141.99496668136067,152.54444333830983,18.42640324589132,136.9515240387108,0.3,1.5555005,27.37484,1.579042980406573,27.668705892918286,1.5671107715415706,27.578682415664957,True,False,True,True,False,True
29948,37.85247070810968,142.87716425642387,152.00758080273,19.104127723533203,136.20280270334393,0.3,1.550843,27.37571,1.5865992914417024,27.700828449726078,1.5734058983683614,27.59246055224751,True,False,True,True,False,True
