candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,Physical_Pareto,XGB_Pareto,RSM_Pareto,Physical_WinWin,XGB_WinWin,RSM_WinWin
9177,39.7617175556686,143.05686605395667,155.396016664674,18.04277106318769,137.86614583180213,0.3,1.554214,27.340002,1.5667514261094193,27.40877315100059,1.5533727448627561,27.323001985216504,True,False,True,False,False,True
9248,44.783099328178395,141.1558507827372,160.4180815600157,19.38899039452805,135.0992928052119,0.3,1.4773664,26.414656,1.4709859447460647,26.21204311976395,1.4708443446346475,26.36491845070176,True,False,True,False,False,False
10425,39.450118501971296,142.496221438991,160.86562528019215,18.310044504146955,135.2899974643338,0.3,1.4769101,26.42441,1.4941383500778498,26.340060650553728,1.4949219860689777,26.468218937158746,True,False,True,False,False,False
10753,38.900592985199985,142.72845837282475,152.0514452200088,18.368095087966875,137.12683863523415,0.3,1.5618773,27.403105,1.5901827120968273,27.771953082651056,1.5766112381447313,27.66109386348901,True,True,False,True,True,True
10921,35.30925878119854,143.1058021877191,152.62801551805885,20.48033711036609,146.59753738074747,0.3,1.6324896,28.89813,1.675377015011545,29.230553310630345,1.6454405292233285,28.90168650897814,True,False,False,False,False,False
11887,35.79221137949573,142.66997133892764,152.58902813667376,19.512724943902985,145.63566699346046,0.3,1.616,28.729439,1.6650707185458549,29.06127676230601,1.6374319194677214,28.75878642755938,True,False,True,False,False,False
12952,38.76297872275624,143.1252177964248,152.19884765813265,19.890951408285176,135.7646804033988,0.3,1.5638349,27.407011,1.5773401656723496,27.59298652477568,1.5648015544685732,27.49453175187381,True,True,True,True,True,True
13474,35.261095805755836,142.96291569276082,155.14207190868015,18.53847610389623,142.97330073890296,0.3,1.5864702,28.01181,1.6257218328231149,28.332776376901176,1.6016545884826754,28.095765327429856,True,False,True,True,True,False
14037,44.01448442267738,141.4544846679157,160.0092416032668,18.406180607829622,135.4199649656965,0.3,1.477664,26.52674,1.4838110004851561,26.32581840738708,1.4820851284169478,26.45047437724728,True,False,True,False,False,False
14572,39.54948926410855,141.11802106250613,161.85262139887868,20.6639069761901,135.0723717469596,0.3,1.460484,26.497715,1.4674844283986173,26.18590275709842,1.473032911437363,26.367637664415533,True,False,True,False,False,False
14578,38.189989603056546,142.88531206466897,154.9456859866005,18.557091590731204,135.2764206187963,0.3,1.536831,27.027414,1.5527292953421816,27.152454869732995,1.5442308037043946,27.124008856423092,True,False,True,False,False,False
14732,36.31282513504995,142.46648440873966,153.34081219866485,18.35059196767401,152.76414797931412,0.3,1.6543801,29.320635,1.7169678961955617,29.892132466880785,1.6838776576359855,29.518913013602276,True,False,True,False,False,False
14932,36.75763849982918,142.43072396067586,154.5187506667038,18.256710152828287,135.4577521058912,0.3,1.5471611,27.125252,1.5608220612671109,27.271450974589175,1.55186768029806,27.23148003812093,True,True,True,False,False,True
16208,36.447957646663646,141.87596887908822,160.23009257470866,18.491336385407916,136.22285303192223,0.3,1.4922786,26.738018,1.5107161114714902,26.621466084977275,1.5096375111559108,26.70453878630015,True,False,True,False,False,False
16912,37.38356614194714,142.5668954278994,160.5062544218492,18.04867387762094,135.74779500100607,0.3,1.4929566,26.709354,1.5077351996350061,26.50109327762487,1.5070635093179026,26.60007537012281,True,False,True,False,False,False
17068,38.88970854605172,142.61797107989725,155.08367842845325,18.608856742814265,153.94704271353697,0.3,1.646706,29.295647,1.7006131270089568,29.703598791602925,1.6664493708946324,29.318642294494424,True,False,False,False,False,False
17415,35.05718924111856,141.43063148827724,152.30655170406106,18.260096097651022,147.1139626631256,0.3,1.6392639,29.313389,1.6781608962278902,29.311903785025198,1.6503432036917434,29.000678227909827,True,False,False,False,False,False
17749,40.82604629618858,143.14448937756367,152.9550968403972,18.966186579207264,149.84289775932737,0.3,1.6511613,29.183275,1.6786990620895397,29.36076021710962,1.6505550471712098,29.055128114352414,True,False,False,False,False,False
17964,37.56648265695153,142.81527860124558,154.12405836548876,18.27398007388296,154.4045658381597,0.3,1.6564633,29.402632,1.7205047225292507,29.944305849751533,1.6859834161524145,29.556164841553567,True,False,True,False,False,False
18045,35.20148316850499,143.13028531341192,153.78067345168128,18.198592615661816,153.40979572988073,0.3,1.6642537,29.33781,1.7276219430034385,29.952648642213138,1.6926244462062567,29.569612059732027,True,True,True,False,False,False
19031,44.778712752361756,142.44241882962993,160.60435908084264,20.611893963788862,135.3101132068512,0.3,1.4719683,26.392166,1.4748418097519194,26.24476207631756,1.4734467788041594,26.380777045799235,True,True,False,False,False,False
20330,35.14054119617313,142.7901497383975,158.23609563472104,18.47717943740089,150.40635153692548,0.3,1.5913287,28.761438,1.6581294221630927,28.923005626539226,1.6265163586153513,28.592747600492842,True,False,False,False,False,False
20754,35.54182058104904,143.09628756247545,152.44051978432384,18.92891793587014,135.60093462509977,0.3,1.567754,27.427347,1.5892845623831477,27.644780466130637,1.5754370838076321,27.534258208001923,True,True,True,True,True,True
20879,40.553513485162874,142.76237521212445,152.8738847601947,18.464112915694987,135.34398573128306,0.3,1.5464627,27.131207,1.5618727977621196,27.338507893524156,1.5529023286689552,27.299667802645615,True,False,True,False,False,True
22623,38.98957638138077,142.44010274933746,152.7954840249457,18.39760407448319,136.50680335583257,0.3,1.5520661,27.319864,1.576155002555876,27.575329760876148,1.5645573159358295,27.49370421880663,True,False,True,True,False,True
22697,38.343367540970966,142.79777413017305,152.1388315103144,18.192860241462334,144.64419628049913,0.3,1.6041982,28.371868,1.654151722695358,28.856531259253625,1.6297780472453156,28.598568985159332,True,False,False,False,False,False
22831,40.23178734815407,141.27768837914135,161.33238071562414,18.82284216209791,135.2208100321561,0.3,1.4676199,26.479004,1.4781409992991628,26.238629117821613,1.4815499354808876,26.40062877909621,True,False,True,False,False,False
24557,37.20766486685234,141.9377372818551,153.48360915729023,18.445934345546977,151.47745108412192,0.3,1.6364442,29.19399,1.6976679260231697,29.667349399582637,1.666284258568478,29.308470507207506,True,False,False,False,False,False
25151,38.95796619246441,142.75715902210683,152.23796222835796,18.797174365664567,138.60901158869177,0.3,1.5693717,27.692583,1.5994470867815114,27.967606143426043,1.5831478850765501,27.81875865244901,True,False,False,True,True,True
25238,39.99890517298065,143.12297893812755,152.82758518561005,18.754765585042595,147.47100640378642,0.3,1.6328233,29.093021,1.6645808963979984,29.09122390764532,1.637951634096833,28.805963661292257,True,False,False,False,False,False
25262,36.492944636205614,142.75420819863697,153.5899399061535,18.50236462690594,147.72483312102136,0.3,1.6206605,28.82656,1.6733378337649096,29.165229865658848,1.644388329099227,28.851064406372135,True,False,True,False,False,False
25325,37.1780874875505,142.9129898113424,160.1438960502141,19.620096267263293,135.24857684638516,0.3,1.4954187,26.651073,1.5055305881238121,26.506559334338657,1.504616399046371,26.599650133082005,True,False,False,False,False,False
25428,35.38355788093459,142.8082157642236,155.51250828957936,18.011576792066247,146.05899470415915,0.3,1.6170468,28.487373,1.6477976930787244,28.699159690577847,1.6202722729847199,28.416611930992964,True,False,True,False,False,False
25681,43.177996595203496,142.57149816829101,160.96351585856846,21.59344039859725,135.28913304908025,0.3,1.4727976,26.394487,1.473929546377792,26.260998351561486,1.4737338588273472,26.396392997830535,True,True,False,False,False,False
26008,36.49952792777285,143.13827870009348,153.4816208102241,18.769219618210546,135.50470081191463,0.3,1.56058,27.277863,1.5756239852263638,27.450703212761933,1.5636573861476697,27.36890909389484,True,True,True,True,True,True
26617,35.72483237447855,142.4065225381049,154.37755697313506,18.10573597476237,144.67296527108567,0.3,1.5924921,28.305614,1.6425874772313707,28.65191878743079,1.6170010544668194,28.386075459095245,True,False,True,False,False,False
26787,36.22482770552917,142.81332649544572,152.46398369145945,19.443948433403275,149.29181075302313,0.3,1.6478931,29.210094,1.6957196335455471,29.565969556368348,1.665378644726785,29.226890264259726,True,False,False,False,False,False
26947,39.25140099289784,142.65917069416318,157.65009705542772,18.309850278154414,135.81474299591088,0.3,1.5006629,26.84292,1.5285428510070274,26.83595838004847,1.5226185939289176,26.85803518426041,True,False,False,False,False,False
27115,36.55710925622365,142.99702365798754,153.35301183371158,19.192833094598452,143.21886534140617,0.3,1.594128,28.120756,1.6378035738933012,28.580556446844096,1.613146736039531,28.32372220831545,True,False,True,False,True,False
27170,35.29585341434662,142.7048617466767,153.2613448342504,18.08545167753111,142.09552701348466,0.3,1.5928844,28.197147,1.635330700846843,28.46009113948765,1.6120660291763507,28.2263732383276,True,False,True,False,False,False
27250,37.38579701128754,143.10365371397853,152.48485122952923,18.346548933733583,154.99100828693673,0.3,1.6762668,29.524893,1.7422261354538082,30.25721456423398,1.7088229071888148,29.882525794387988,True,True,True,False,False,False
27279,36.944110630080225,142.62268889708787,156.58523101439908,18.1576628327198,152.24687804042537,0.3,1.621178,28.915035,1.6821730483516601,29.33912653930196,1.6484979392547734,28.970579113987238,True,False,True,False,False,False
27400,36.76463584725834,142.90914274100626,152.67174431037822,18.781521462270444,138.89303419299594,0.3,1.5664452,27.682386,1.608081879371341,28.040591945625042,1.589752036581137,27.86728335647458,True,False,True,True,True,True
27512,35.19108367294714,141.7963011727198,157.49823095395394,18.08970564585465,136.25190447474515,0.3,1.5314844,27.052935,1.5407206252463341,27.017826437898247,1.534779822736142,27.02563178507703,True,False,True,False,False,False
27938,43.12870998211915,143.0287319444725,161.95400127937205,22.103110332974282,135.6688206428444,0.3,1.4551294,26.454393,1.470095657916049,26.206373865345103,1.4700319295117534,26.35030877631207,True,False,True,False,False,False
28022,35.859061401257335,141.80818259861215,152.35013682273953,18.084475197534907,154.05322545006865,0.3,1.6720878,29.554035,1.7355567966785537,30.227689370590095,1.7021943985505124,29.842937572438878,True,False,True,False,False,False
28554,35.03377083227967,142.4135700019957,156.31863838703916,18.47804863648388,136.23345004929132,0.3,1.5468351,27.13957,1.5556976115717722,27.198336968417482,1.546470950643721,27.161826409355672,True,False,True,False,False,False
28638,36.422593831882274,143.08149874555076,152.03195646602617,18.460525537224946,150.40560696258225,0.3,1.6360708,29.390657,1.7122706674403925,29.752603931057134,1.681698789851475,29.41597902699841,True,False,True,False,False,False
28640,37.75706146551652,142.96052541415358,153.49924851332872,18.17763210813227,137.04357903598947,0.3,1.5523553,27.362846,1.5833382617905651,27.61350789890739,1.569635104367467,27.508678743963262,True,False,True,True,False,True
28788,37.4242163420133,142.34361164209693,153.28219184547652,18.102502584831544,139.0565289044269,0.3,1.5663624,27.637646,1.5990043769474127,27.936660102046158,1.582318782057842,27.786144839627706,True,False,True,True,True,True
28997,35.03488287613394,142.55163803628193,153.80438091359534,18.477651175627358,144.06893950877532,0.3,1.5923533,28.321457,1.6456467198558307,28.678838277386422,1.619888889457765,28.410974262101334,True,False,True,False,False,False
29328,35.020877399104506,143.05406729984952,156.7159610930021,18.803159334461,151.00581409912996,0.3,1.6050293,29.022955,1.6786519711454222,29.226747021853146,1.6453756611650991,28.872233135811122,True,False,True,False,False,False
29683,36.33136010215907,143.0255105820401,159.2503480272054,19.077664095902353,137.2533623458426,0.3,1.5135503,26.883133,1.5351065851301113,26.931284655157658,1.5272490940559649,26.927403302493712,True,False,True,False,False,False
29715,36.13009004563084,142.773077891797,158.9575898400866,18.63754756565835,137.11970132722212,0.3,1.5026536,26.878878,1.5367704644044937,26.946703893793103,1.5292789336436858,26.945235488355117,True,False,True,False,False,False
