candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,Physical_Pareto,XGB_Pareto,RSM_Pareto,Physical_WinWin,XGB_WinWin,RSM_WinWin
12986,39.31748485787312,142.73301990550596,153.98146785214064,18.53144384604667,135.4724239638731,0.3,1.5426605,27.200026,1.557723331732591,27.26327623105035,1.5486430622243623,27.224058198256696,True,False,True,False,False,False
13008,43.72031220315712,143.05331242882218,160.4092143254572,18.12303234321203,135.64200911243185,0.3,1.4827123,26.581957,1.4937574042187922,26.336066977368095,1.4901599432001276,26.44106360137741,True,False,True,False,False,False
13030,36.962629264709186,142.61604066122428,152.17039696252158,18.50469566986651,137.11983364498062,0.3,1.5714455,27.499811,1.5959082281945536,27.833162149706506,1.5812592581551854,27.706282888315197,True,True,True,True,True,True
13095,37.016806853038645,142.41529931015586,156.61686630934736,18.282125024179823,135.17138364176512,0.3,1.5147564,26.84533,1.5381020948355277,26.940542032396525,1.5325828902990448,26.955903997092314,True,False,True,False,False,False
13304,40.561253396329164,142.87248880169176,153.4977816453188,18.10924729288735,136.40892689362104,0.3,1.5534081,27.290525,1.5668541147736068,27.41047935706607,1.5558440221610008,27.349000243570615,True,False,True,False,False,True
13407,37.083993972423265,142.00835277781007,154.24912398017338,18.11066758558429,154.4406594650032,0.3,1.6544024,29.408094,1.7175504105499755,29.958779357312746,1.6826999896406698,29.557675334637107,True,False,True,False,False,False
14251,41.80779465368475,143.147906200517,152.07210488260313,18.176658399055544,135.31894665047085,0.3,1.5599455,27.111792,1.5667771372716452,27.386499884460154,1.5576448931103648,27.349255138006477,True,True,True,False,True,True
14353,36.02258624634024,142.90416134572902,152.78089363092488,18.915379196877357,138.48767034901294,0.3,1.5681216,27.720371,1.6064310470488787,27.997732298307145,1.5882072386725197,27.82720695791836,True,False,True,True,True,True
14701,35.97566220151223,143.0188649080818,154.81192940221294,18.651164948711223,154.90738995056344,0.3,1.6499264,29.330524,1.7253804283751335,29.980068610731113,1.6889409299065439,29.5740424203043,True,False,True,False,False,False
15329,36.08001757980065,143.00959874022126,160.56398212092694,19.36293672053082,138.30556965216454,0.3,1.513455,26.875504,1.5312617594824038,26.9138549374558,1.5233987949164072,26.913695825273003,True,False,True,False,False,False
15834,35.00516399147685,142.44422725732315,152.46075155756404,18.86198779663452,137.17393746221,0.3,1.5616504,27.598745,1.599529172531878,27.87880995353061,1.583557690477722,27.736714993938243,True,False,True,True,True,True
16472,36.916091522205214,142.86897771867152,152.03151221717775,19.286717598196073,137.52304372805443,0.3,1.5656023,27.611437,1.6005808258871297,27.931775082716218,1.5841457575927682,27.77946363139707,True,False,True,True,True,True
16597,36.456665202482874,143.13955666251235,155.9568167183409,19.510834781155463,135.19627836175832,0.3,1.5428896,26.988346,1.5483720923388256,27.084031497064142,1.5396022958715605,27.054860852194857,True,True,True,False,False,False
16934,37.05114416538561,142.895421768922,153.88038591986194,18.77970152463633,154.3879769565716,0.3,1.6546814,29.48683,1.7238022088763794,30.004001030279323,1.689232372592806,29.614051415866676,True,False,False,False,False,False
17118,35.544582460949655,142.97555562680986,159.206106731495,18.105229035499775,149.3249465977474,0.3,1.5860835,28.527395,1.6407990901730973,28.62418632944163,1.6112407766958778,28.32830338542015,True,False,True,False,False,False
17451,37.09418000876292,142.5605408795738,155.9717035811034,18.32636814693268,153.33843653921312,0.3,1.6398166,29.167433,1.6954019636908795,29.567083128479783,1.660723918565438,29.180643091852883,True,False,False,False,False,False
18092,35.000297960550654,143.0997873363209,155.50565690974605,18.91610645435062,147.00648929732162,0.3,1.6214803,28.81985,1.6567642235214928,28.85873538621735,1.6273747022771916,28.552492183827,True,False,True,False,False,False
18559,36.001160143702066,142.24928879470224,153.0717141921475,18.72847085694888,152.16632940922295,0.3,1.6482655,29.429327,1.7134277193079606,29.870183474669727,1.6808632769852823,29.49967516295865,True,False,False,False,False,False
19218,38.66869021170048,142.95887672852228,161.64835270049926,21.050408966185373,135.33425344387214,0.3,1.4787933,26.538256,1.4846707464315978,26.304064213986667,1.4861758525872302,26.439205041495523,True,False,False,False,False,False
19458,36.114614514774814,143.14938929072432,156.47818328600832,18.030235150650046,154.84893186734712,0.3,1.6550647,29.245007,1.7115826406632157,29.72018694074104,1.6744329277765932,29.314732170758802,True,True,True,False,False,False
19537,35.677875596580165,142.34998957276758,155.3106399536724,18.125450095759273,154.3897672338752,0.3,1.6567492,29.348614,1.7151856862379304,29.851762683140027,1.679014205107336,29.444430436745805,True,True,True,False,False,False
20029,36.88625561584099,143.11368574904708,153.05190841012163,19.36339558644048,136.52636169101666,0.3,1.5708798,27.400505,1.5847706675426938,27.65435810523361,1.5702788872294315,27.534587080106014,True,True,True,True,True,True
20784,35.25938455305846,141.95410118113406,153.3076451570948,18.172225891317606,154.1461572260158,0.3,1.658805,29.418743,1.7308249877207502,30.127102031409667,1.6960232898931062,29.728930208040648,True,True,True,False,False,False
21068,35.613066544581855,142.7573645228465,158.62532096257658,18.111196503899095,154.40263866420005,0.3,1.6187986,29.041792,1.6873461401474668,29.379663695003583,1.650713523415398,28.98341272639722,True,False,True,False,False,False
21776,37.16861472719602,143.10909865105165,156.5907491275942,18.258512581713358,139.97984052713497,0.3,1.5354137,27.485622,1.5823330773895994,27.644759037550177,1.5651062281426957,27.506270857627847,True,False,False,True,False,True
22120,35.75364831239618,143.06894596042346,156.0114270992573,19.549951857933994,146.26281309330636,0.3,1.5989062,28.436232,1.6410527653740479,28.66905033379707,1.6131236552635722,28.37930596470922,True,False,True,False,False,False
23048,38.42732596286587,142.96954473151803,152.83425020008605,18.06813562591432,151.88925110962816,0.3,1.6589159,29.466059,1.708754462405445,29.748113572919966,1.6779210329116814,29.40688832539274,True,False,False,False,False,False
24119,37.202731344473854,142.51451992458735,152.36989223484133,18.39261123925433,144.91924487387922,0.3,1.6089762,28.383718,1.656892257633153,28.913236271263823,1.6316587003556249,28.641945725277218,True,True,True,False,False,False
24472,39.80083267039536,143.09457884187532,153.7784915671765,18.78240647731932,149.89988640457307,0.3,1.6469866,29.049715,1.6769075062526104,29.30172795196373,1.6475956468107804,28.98316051308465,True,True,False,False,False,False
25049,36.528458534111444,142.22014720141092,155.96630981351586,18.717939971771706,149.7849628484218,0.3,1.61503,28.980402,1.6647495947661701,29.11847390869455,1.63396872157867,28.779759277552756,True,False,True,False,False,False
25237,35.37728782393876,142.98134280942966,152.74651228888658,19.499538077508753,140.11324935833417,0.3,1.572825,27.98708,1.6219566939320873,28.274343235554912,1.6000861208768486,28.055395036539483,True,False,True,True,True,False
25616,36.93511661265806,143.11005847832368,159.21672170102056,19.655112934043334,136.07702538484529,0.3,1.5040983,26.852089,1.5229730889067454,26.76015865256557,1.5176606767715926,26.791062646989467,True,False,True,False,False,False
25939,36.366521306830066,142.17357144095226,155.70475801197196,18.432404295054504,153.90772780345046,0.3,1.6441084,29.211212,1.702887535660857,29.71265188239158,1.667482972291447,29.310759449563513,True,False,False,False,False,False
26329,36.63146738971594,143.04068213782426,161.72130617832596,18.42236135498839,136.0675082362269,0.3,1.4841714,26.56227,1.503215057970484,26.415944976695553,1.5034640752255517,26.532882797350243,True,False,True,False,False,False
27056,41.22301062690128,142.25276789067212,161.53513210430813,18.130693630389324,135.6176024013248,0.3,1.4782121,26.520542,1.4855718030779084,26.254114004921863,1.4861097087356314,26.39368592972527,True,False,True,False,False,False
27755,37.068325932501644,143.00847577102587,152.3286149551509,18.653439533883883,140.64929768345303,0.3,1.5771545,27.904335,1.6253635923549097,28.327300757485578,1.6043958260403384,28.117580739336052,True,False,True,True,True,False
27876,37.08661708395486,142.67987901689818,152.56795552269608,18.510776736720345,143.70566627731267,0.3,1.5993204,28.296898,1.646366519758108,28.722607605744162,1.6221092059712319,28.46666194645086,True,False,True,False,False,False
28166,38.605729674125236,141.9139783414927,152.00219912062244,18.104344551933266,136.73760563756238,0.3,1.5570719,27.413654,1.5836866178741644,27.715619905680573,1.5720786387444583,27.627928359714577,True,False,False,True,False,True
28702,36.00492970607918,142.220552422143,153.18173734522048,18.039889320053984,148.5768961636224,0.3,1.6216874,29.056808,1.6840324802819788,29.352153236085766,1.6546110502900298,29.027759322630843,True,False,True,False,False,False
29007,44.472603781432454,140.58831699687505,161.29670242590026,18.915098722692388,135.34283291931337,0.3,1.473766,26.352827,1.4650737057409517,26.144234540856484,1.4658992763843413,26.31184855449306,True,False,True,False,False,False
29796,36.81272840450206,142.65904709292562,152.03638897845016,19.956176779307242,141.357037600348,0.3,1.5900644,28.073706,1.6292879329376375,28.499689775458283,1.6069376917409453,28.263054796392357,True,False,False,False,True,False
