candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical,BF_change_percent,Delta_BF_change_pp,Win_Win_Physical,Surrogate_Origin,XGBoost_Pareto,RSM_Pareto,Global_Physical_Pareto
22912,36.36615924379731,142.14204793750085,157.45489529442176,20.462149907760452,147.0469372157225,0.3,1.5897738,28.386684,1.6234986694131366,28.56839761356557,1.5966473605714688,28.28180323193627,1.1306250469834092,0.4660223135880597,2.4261178360288236,2.4295253883043078,0.16045395193626888,False,Neither,False,False,False
22913,44.13686942143627,141.95907377728255,156.58585272397306,28.55760591636819,142.0663519544773,0.3,1.524416,27.754057,1.538520009660524,27.87199077062603,1.519984993371201,27.702287936737687,1.0669172938249905,0.4530676995462106,2.3548738850586948,-2.4885862006296358,-0.4190613432623138,False,Neither,False,False,False
22914,42.3240624189381,139.44073342591716,154.23718031782866,36.88031515817892,137.12829321196784,0.3,1.4931976,27.63726,1.495160337685602,27.88432114681091,1.478727121364095,27.689754093562208,1.0377534681951095,0.4409736531689853,2.3533230630389443,-5.135397483182799,-0.43159518643779293,False,Neither,False,False,False
22915,35.66269860465239,139.28315533173577,160.05344781185573,35.426350914565845,135.10188556300955,0.3,1.462339,26.989082,1.45169353138068,26.95914017505241,1.446557649439239,26.946706083428047,1.0029032163120561,0.4436544331271827,2.260550422640662,-7.199161732337979,-1.174643196571953,False,Neither,False,False,False
22916,44.05699950139437,138.32428150477813,161.65620863191882,18.46127060000006,150.98659360539145,0.3,1.5387746,28.26069,1.5843242535109208,28.340883359831498,1.5496053901428737,27.973726509031373,1.0922725297083864,0.4573328604344873,2.388353482123889,-0.5883524620727623,-0.14762277096862775,False,Neither,False,False,False
22917,36.7046519001844,142.26034401062506,154.94453511927028,35.6725683036246,152.8407004045723,0.3,1.6050202,29.753996,1.6618135187699066,30.187780120717026,1.6255805926776907,29.763068400519227,1.1746169062793514,0.45096368639833917,2.6046817996822136,4.285675535027518,1.6417191205192267,False,Neither,False,False,False
22918,35.97730183492104,141.18764450633813,154.05953810975268,21.05896218211891,137.54990893541236,0.3,1.5550452,27.564617,1.569672519094068,27.70190254749616,1.5557923854832036,27.575990095266466,1.089878402753666,0.46591398272953755,2.3392266451602484,-0.1914388968489271,-0.5453591847335346,False,Neither,False,False,False
22919,36.73216897735583,138.2292111634504,155.64123313863226,36.35922241407685,136.37979375787634,0.3,1.4834162,27.513752,1.4937502777655935,27.79810185117226,1.4761777364254198,27.579608007062717,1.0341654111495042,0.4420123252759156,2.339675506794864,-5.29894786741236,-0.5417412729372835,False,Neither,False,False,False
22920,44.330339056594966,139.27629701435563,160.82963385553904,29.973505550172668,149.47404034177407,0.3,1.5297673,28.416586,1.5450480622350409,28.39844253579272,1.5210157926462724,28.123669558338726,1.074546391145135,0.4464694015011374,2.406763795082601,-2.4224574591657886,0.002320278338725501,False,Neither,False,False,False
22921,37.21294277403519,142.30386519480527,159.65882585100283,29.000308436987872,149.2600788675904,0.3,1.5604507,28.49242,1.5979023262933785,28.72720766721032,1.569603492479024,28.419464334505445,1.1137098727290733,0.45589361974995085,2.44291612008065,0.694583383088105,0.29811505450544473,False,Neither,False,False,False
22922,42.86991925702005,141.16060484359255,159.51240343820015,24.133277966593504,149.68873764229255,0.3,1.5478536,28.417282,1.5885194801227622,28.491309612003157,1.5612874135022397,28.198836581977606,1.104232224784005,0.4570551887182347,2.4159713138378613,0.16108297234067093,0.07748730197760523,False,Neither,False,False,False
22923,41.43038225208738,142.42891391804528,161.02888799191174,34.218671276427,146.02006183062826,0.3,1.51289,28.043192,1.5317126840091069,28.109871376712416,1.51236864588587,27.934989875489762,1.0653967507005575,0.4469718951853125,2.3835877874577527,-2.977196821471821,-0.18635940451023814,False,Neither,False,False,False
22924,40.18223078365955,138.8835273640284,154.3234871222985,22.11898040869608,154.2235835902705,0.3,1.6248951,29.44514,1.6743918245350318,29.911703824747907,1.6401708482191695,29.460186808364337,1.1805507338838823,0.4596201143352871,2.568535834405814,5.221682437561616,1.338837528364337,False,Neither,False,False,False
22925,38.65593637163417,142.91297241101006,160.63560217346424,29.990859078657472,140.0851988927488,0.3,1.4854943,27.19051,1.5102489182367895,27.3142183331788,1.495955100987526,27.222878844914234,1.0419792909463925,0.4539758100411336,2.295230864507916,-4.030172986024059,-0.8984704350857662,False,Neither,False,False,False
22926,35.92934105894709,139.18716541524904,161.173201879285,30.981998513147133,149.13676036770428,0.3,1.5536673,28.549627,1.564592241045074,28.63217440025641,1.539967271279053,28.320238116498736,1.0911035526046176,0.4488637186744355,2.4308125322020153,-1.2066655381071973,0.19888883649873534,False,Neither,False,False,False
22927,42.10654777801551,139.6675904445669,158.9629659423918,21.78271505623839,144.02307235934362,0.3,1.5245287,27.670683,1.548023016092397,27.78326369037984,1.5287390595862045,27.597899871218246,1.0712990471673332,0.4574400124188713,2.3419443382367695,-1.926987647459039,-0.5234494087817545,False,Neither,False,False,False
22928,38.94781474820757,142.7804211007294,156.068026234984,30.06334387496206,150.634303605923,0.3,1.5855538,29.022303,1.6358804594011391,29.3874583827998,1.6041781459896272,29.022584529776868,1.147926809699604,0.45625133629002307,2.515996597476061,2.912646956179528,0.9012352497768674,False,Neither,False,False,False
22929,40.34986140169281,139.71453486855893,161.07881005174477,30.689959032432867,136.49808592340878,0.3,1.4596734,26.796844,1.4497103676844143,26.69044151039515,1.4486245217546454,26.750152335097926,1.0009258497205957,0.4476986720340496,2.235713242509843,-7.066565922183922,-1.3711969449020742,False,Neither,False,False,False
22930,35.51761815961741,141.12597979590566,152.35749588332718,25.7779795104627,154.0747353632205,0.3,1.6469463,29.673769,1.714526280132144,30.43442009153961,1.6784807789869933,29.982402241815848,1.2161851835027055,0.4622955954842877,2.6307522619346275,7.679374801642874,1.8610529618158473,False,Neither,False,False,False
22931,42.75937829848425,139.87047818306365,154.83856973652507,32.837439325230214,142.6692306856323,0.3,1.5202188,28.027988,1.5424304999275391,28.40765808621882,1.521269197232245,28.148858105548978,1.0751296821923542,0.44613951503989074,2.409850833536284,-2.406200825350856,0.02750882554897771,False,Neither,False,False,False
22932,41.922715128927614,141.8484263297117,152.95876506318243,30.363761354840022,135.28807326700715,0.3,1.5084635,27.301298,1.5207236277445937,27.548097164814667,1.506206437549347,27.415779879449964,1.0524357185676338,0.453770718981713,2.3193116579433743,-3.372520229032525,-0.7055694005500364,False,Neither,False,False,False
22933,40.29300369913303,139.70693409192884,155.83633038005453,30.78137240561518,154.84943599763153,0.3,1.6007729,29.38651,1.6480237829910125,29.99986413900001,1.6144591682862883,29.547080756784116,1.1633572678239763,0.4511019004623121,2.5789234464135684,3.5722041385348486,1.4257314767841152,False,Neither,False,False,False
22934,39.96307427907479,140.3564285275887,159.41066196956717,25.43913365032864,146.05220105516872,0.3,1.5353848,27.925161,1.5612973244526978,28.14780025416452,1.539433515498708,27.90556827731974,1.0839751564915778,0.4554583590071303,2.379965445918203,-1.240907508252968,-0.21578100268025935,False,Neither,False,False,False
22935,38.37030761579408,138.56887867158898,156.016200105272,36.94421650939074,154.61871586577854,0.3,1.5837219,29.638111,1.6352844826375112,30.318749501768465,1.6020059586461746,29.84619070092004,1.1587983097216088,0.44320764892456577,2.6145720014837495,2.773294883744012,1.7248414209200398,False,Neither,False,False,False
22936,38.42403895400794,142.75470947169137,157.5853405607106,20.36742147880904,140.44684971882322,0.3,1.5318096,27.435127,1.5646755203655585,27.56298212255925,1.5481622221341431,27.42993077504414,1.0819990641426174,0.46616315799152575,2.3210737390840457,-0.680935845129211,-0.691418504955859,False,Neither,False,False,False
22937,35.68465918646155,142.6801517795373,156.1325667871378,35.8307222911154,143.42742174004232,0.3,1.5364777,28.150232,1.5815434905636798,28.782576233829108,1.5481945638300365,28.418797153118174,1.0985085793545044,0.449685984475532,2.4428348164679696,-0.678861032216592,0.29744787311817333,False,Neither,False,False,False
22938,41.86713593755931,142.17098952075256,152.33039211768713,34.63182063338793,135.3643801791677,0.3,1.504753,27.475437,1.521657006571564,27.825142778127702,1.5021834440422928,27.622410278682853,1.0530979177186524,0.4490855263236403,2.3449829842873213,-3.6306068458671263,-0.4989390013171473,False,Neither,False,False,False
22939,35.44972947623964,142.51547194614346,152.636405494759,22.664958036973825,151.3097892647067,0.3,1.6447284,29.45379,1.7046552142857734,29.920213470815344,1.670997931806384,29.527846453542182,1.2037983324725208,0.46719959933386324,2.576625352823302,7.199328609734409,1.4064971735421814,False,Neither,False,False,False
22940,35.01418779336845,141.16370318914687,152.44919751571567,18.104181962802087,142.46355359092266,0.3,1.5917304,28.199617,1.636497194254798,28.62248109251101,1.6144344310601024,28.389336167312113,1.145018879670481,0.46941555138962154,2.4392436004321874,3.570617174249424,0.2679868873121123,False,RSM,False,True,False
22941,35.30981185725411,138.57731637122305,160.09692031156806,35.31148754190879,146.6926519414805,0.3,1.5141827,28.449564,1.5450498952991558,28.650021431464747,1.5211636394288226,28.335436379116647,1.0780203878598982,0.44314325156892437,2.432667955662703,-2.4129726623717214,0.21408709911664658,False,Neither,False,False,False
22942,37.03447471767068,138.50295633861535,152.8333399615758,22.304563675884467,152.2960334258313,0.3,1.629324,29.641811,1.6814714104869903,29.995140012766417,1.6490923363706047,29.560965963212272,1.188526892888646,0.4605654434819585,2.5805819991686016,5.794021590010293,1.4396166832122717,False,Neither,False,False,False
22943,40.701957148097215,142.08040149405102,155.3228193083637,20.56237680817021,146.81003489087237,0.3,1.5971423,28.577858,1.623576126066557,28.668295957189645,1.5977020035250098,28.389172498321415,1.1331489040481255,0.4645530994768843,2.4392236438076114,2.4971837703948,0.2678232183214142,False,Neither,False,False,False
22944,41.81159200931563,140.73541616435614,157.56435469597287,33.48856415868641,136.90105786817605,0.3,1.4796455,27.145927,1.479916986670038,27.274929964321743,1.4688152485058248,27.193885995810696,1.022584073259917,0.4462311752459078,2.291601595734306,-5.7712726661777705,-0.9274632841893045,False,Neither,False,False,False
22945,39.20738382616113,139.53502150684855,157.3546065912894,30.50687486100864,140.91888801101348,0.3,1.514725,27.56492,1.5233258463599757,27.87931746707385,1.505773068565711,27.677558306248578,1.0565317838070105,0.4492412847587004,2.3518136459219288,-3.4003220971269044,-0.4437909737514225,False,Neither,False,False,False
22946,39.08638699055242,138.33733279029542,158.15316883500466,30.51081950733079,148.46497888122803,0.3,1.5385011,28.58135,1.5725862632646337,28.861062383118423,1.5459936932817178,28.50025376575198,1.098236931074515,0.4477567622072028,2.4527534227753276,-0.8200532148314803,0.3789044857519812,False,Neither,False,False,False
22947,40.76785888364801,143.07022094019186,157.25674784344,22.99614143728787,140.14818890233866,0.3,1.5200484,27.455824,1.5517687421339588,27.529639535052898,1.5351447928177189,27.39798830139502,1.0723468885476533,0.4627979042700657,2.317095385812044,-1.5160414167063294,-0.7233609786049797,False,Neither,False,False,False
22948,40.96827567965847,138.63347812212317,156.9323110481793,37.174107553364045,147.47869357357453,0.3,1.5379086,28.762398,1.5559137395290472,29.082458094513253,1.5313059926437491,28.73843882440914,1.0914863266172243,0.43981966602652484,2.4816678537321213,-1.762311500877907,0.61708954440914,False,Neither,False,False,False
22949,43.449975836631246,139.97132426581706,158.70215976488467,35.63581650786638,143.81507720966457,0.3,1.4963814,27.922167,1.510041854639702,28.121217936896183,1.4925446421935329,27.926295542344636,1.0512920542742725,0.4412525879192604,2.3825175943594377,-4.248963737351927,-0.19505373765536405,False,Neither,False,False,False
22950,43.19088165132806,141.5510017438555,154.91918488065377,19.787450390064265,142.6429069150727,0.3,1.5631768,27.834372,1.5824493584395634,28.02653853303225,1.5626742973065215,27.847223195595433,1.0993542753065388,0.46332002199998257,2.3727752376446625,0.25005556162329917,-0.27412608440456765,True,Neither,False,False,False
22951,43.23526204575288,141.2654883920435,156.56259340789808,37.144192979838685,149.3549503825207,0.3,1.5507911,28.886063,1.5777962609252256,29.232677403778634,1.5539720291118375,28.945575784869405,1.1108295978340297,0.4431424312778078,2.506710076556957,-0.3082199994023873,0.8242265048694044,False,Neither,False,False,False
22952,43.44172797740232,138.78189079779725,156.31913834639778,24.6774857970358,150.50925099618377,0.3,1.5752152,28.832304,1.6061829458344006,29.048061907085067,1.5765232906892659,28.677522251163452,1.1227541836615667,0.45376910702769935,2.4742851954287635,1.1385083623673216,0.556172971163452,False,Neither,False,False,False
22953,43.79830487021599,141.2522626081921,155.54675992933343,37.281171937875314,138.22385583115334,0.3,1.4926982,27.523006,1.495712124694598,27.809057686658416,1.4795310310260332,27.64854111581141,1.0376452678485686,0.4418857631774647,2.3482206360014417,-5.083824363681982,-0.4728081641885922,False,Neither,False,False,False
22954,40.55316787939972,139.83200621334518,161.96813547719535,26.61912631559793,151.6424342453277,0.3,1.5394754,28.351109,1.5775648514977658,28.58029267028268,1.5503143746167853,28.256952333068803,1.097414012596117,0.4529003620206685,2.4230804490856985,-0.5428690667008155,0.13560305306880238,False,Neither,False,False,False
22955,40.95167163929078,139.0030261259722,161.02971067623832,26.856500337590216,152.58632901907026,0.3,1.5497285,28.637716,1.5877840888654835,28.84505222079726,1.557857473467515,28.467363380420974,1.1061409690786612,0.4517165043888538,2.4487503961698405,-0.058957556672223785,0.34601410042097314,False,Neither,False,False,False
22956,42.272259972085386,141.23535549756429,158.7526026408351,21.873012459500337,139.677240906848,0.3,1.5007087,27.162062,1.5218691233027806,27.185996738586407,1.5099912404211369,27.123732068242433,1.0500219552747225,0.4599692851464143,2.282808850900744,-3.1297142272695684,-0.9976172117575679,False,Neither,False,False,False
22957,36.99007555617891,142.65224044636756,159.39706832301536,22.5025669205394,149.16727785283194,0.3,1.5766801,28.488678,1.618559236538303,28.59859091156705,1.5902811799468368,28.300807404714984,1.1264313321766997,0.46384984777013716,2.428439585766357,2.0211165711664503,0.17945812471498357,False,Neither,False,False,False
22958,38.60461030070315,141.90761656657477,160.7255536148829,22.66469116176934,142.14235199705777,0.3,1.515607,27.324818,1.5379602750780603,27.40771031565457,1.5234790604412658,27.300261489895515,1.0625038638813877,0.46097519655987806,2.304904627864017,-2.2644317376594683,-0.8210877901044853,False,Neither,False,False,False
22959,44.126529806192735,138.96234857750207,155.5868223696471,30.889739623003933,153.03753742490886,0.3,1.5814196,29.247738,1.6143174843172114,29.62603572916008,1.5845078423062198,29.225147054784117,1.1369528531843758,0.44755498912184394,2.5403646050627486,1.6507403384188646,1.1037977747841161,False,Neither,False,False,False
22960,40.22762430619808,139.0205891982737,157.29731463973607,31.037372546252897,151.13274451465247,0.3,1.5675434,28.878334,1.60046388650037,29.313952791676872,1.5707727230352766,28.9133225667193,1.122341425511111,0.4484312975241656,2.5028168901405214,0.7695928898232566,0.7919732867193012,False,Neither,False,False,False
22961,35.51787617921723,140.49665944334896,155.53782981422964,27.24739940563241,152.00928618916183,0.3,1.615439,29.145132,1.660131662954596,29.73410936420644,1.6251706369265404,29.29260397572006,1.1671775428710998,0.45799309405544064,2.5484610096103575,4.259375693210534,1.1712546957200587,False,Neither,False,False,False
22962,39.05559784587235,138.2556508017577,160.91966952825751,25.73369161263476,137.29558872363646,0.3,1.4600829,26.754663,1.4645091108729664,26.71946487311537,1.4645080443029943,26.77822690338597,1.0123973877828933,0.4521106565201009,2.2392690222684055,-6.04759221747088,-1.34312237661403,False,Neither,False,False,False
22963,36.60789203237448,138.25372479483102,158.0772906746522,28.45887868233947,152.45747032604686,0.3,1.5704821,28.966877,1.6204764638360558,29.4556551771279,1.5874730795291603,29.001629180394183,1.1356483290210304,0.45182475050812976,2.5134708263411003,1.8409688440425613,0.8802799003941821,False,Neither,False,False,False
22964,38.56286861870476,139.40956584318553,157.61286587111323,26.49996583762994,139.88196373671704,0.3,1.4991453,27.401592,1.5227200576957816,27.58803553651541,1.5091172036539917,27.448409913084344,1.0550252901245072,0.4540919135294844,2.323373878041992,-3.1857862024855375,-0.6729393669156565,False,Neither,False,False,False
22965,40.44975960295042,138.6835047297584,156.5143046530326,20.866331073998417,152.32125243877974,0.3,1.5924499,28.87471,1.6415044788572684,29.3235243091755,1.6083018635494688,28.903851694825594,1.1490066234105147,0.4592952401389542,2.5016732658995045,3.1771953110140077,0.7825024148255935,False,Neither,False,False,False
22966,40.05136401756776,140.88359005820482,157.7248024869672,37.454832433588,144.34977202047236,0.3,1.5101192,28.164528,1.539323610633367,28.5592097897726,1.5163293906701187,28.287165102391647,1.073834543225542,0.4424948474445767,2.426772988266359,-2.7231036394371926,0.1658158223916466,False,Neither,False,False,False
22967,39.904690301747,138.36719853899265,154.90010590527638,30.863874015701576,151.8188827551507,0.3,1.5772743,29.306984,1.625924177058458,29.7709312935492,1.5941919386250005,29.322481929375876,1.1453822196129262,0.4488097190120743,2.5520441538881027,2.27200300057133,1.2011326493758752,False,Neither,False,False,False
22968,35.1833894744757,139.3676496207702,157.14648501163109,21.878193627869877,151.29248789925396,0.3,1.6043153,28.914604,1.6463238608665105,29.283978835898115,1.614444826013739,28.88266476420761,1.1530581061812804,0.46138671983245866,2.4991142064079894,3.571284040455273,0.7613154842076106,False,Neither,False,False,False
22969,39.45104878331499,138.44101734985924,154.06059652197962,22.768138218145317,135.913084635067,0.3,1.5157048,27.304054,1.5211086135968994,27.336375163983814,1.5149084463056557,27.301127477225258,1.0565415514449066,0.45836689486074905,2.30501278188051,-2.8142613117256072,-0.8202218027747428,False,Neither,False,False,False
22970,35.289637672930816,140.80231228713674,154.4159913617046,35.84946363360902,146.33156037305758,0.3,1.5616581,28.89722,1.61177079911965,29.473731055915938,1.5760329290166049,29.033992517939588,1.1279616770006764,0.44807125201592846,2.517371225950864,1.1070502491736185,0.9126432379395872,False,Neither,False,False,False
22971,39.04860775755897,139.91308222595634,153.80780958207376,21.81251306922119,147.35923418459168,0.3,1.5968058,28.79042,1.63185880280099,29.051299157663127,1.6054897734268114,28.72693113303702,1.1441784378398885,0.4613113355869229,2.480273840191156,2.9967916328280877,0.6055818530370196,False,Neither,False,False,False
22972,41.46999910901455,138.565145894917,153.95991555402358,30.78517716610391,141.90376395851214,0.3,1.523096,28.0977,1.5463670907609934,28.407712338930555,1.5255183329527835,28.13696800644994,1.0779414345447633,0.4475768984080201,2.40839381652377,-2.1336065343926616,0.015618726449940112,False,Neither,False,False,False
22973,36.259044582066885,139.92183043054558,156.77221512588702,30.09695342970257,153.57117004154935,0.3,1.6081152,29.342077,1.6490179047599098,29.838669867185256,1.6134727251194818,29.375514984955263,1.16004624258989,0.4534264825295918,2.5583998449278544,3.5089209691302012,1.2541657049552626,False,Neither,False,False,False
22974,44.167727407242126,138.15324366230186,152.5870198042323,28.206641188685246,136.54524278802117,0.3,1.492508,27.499794,1.5059141089606165,27.574398244456983,1.4959182511250189,27.487402145240154,1.0464538376243953,0.44946441350062366,2.3282240065996755,-4.032537010805264,-0.6339471347598469,False,Neither,False,False,False
22975,41.30511489959397,142.2772689553837,155.3164262858651,20.05554674721907,152.50345387660252,0.3,1.6256503,29.165838,1.670560178511893,29.40358687889287,1.638809243330648,29.04557716683376,1.173075278088699,0.46573396524194904,2.51876686184845,5.134331563510299,0.9242278868337586,False,Neither,False,False,False
22976,37.17598635590891,139.96863777260972,156.79172287485832,36.97480546185383,144.09437611537433,0.3,1.5260149,28.286139,1.5542150014057312,28.772141824581517,1.5270617224855059,28.430097353845518,1.0836912673983565,0.44337045508714945,2.4442117307643896,-2.0345936520055035,0.3087480738455177,False,Neither,False,False,False
22977,38.94087667780346,141.4794830674051,153.4951439512562,19.55383243141637,139.41907958648656,0.3,1.5608459,27.735018,1.584576894424155,27.91651141935864,1.5687183327524048,27.76777045916322,1.1022500584762818,0.466468274276123,2.362968971870125,0.6377978379956659,-0.3535788208367805,True,Neither,False,False,False
22978,35.96907263309973,141.69381735635903,155.55480000172716,33.17862637918458,149.34161823027253,0.3,1.5828063,29.065477,1.631617760189001,29.55532941781316,1.5966508302042606,29.138420219543193,1.1443343595085769,0.45231647069568376,2.529941829773604,2.4297479752379703,1.017070939543192,False,Neither,False,False,False
22979,35.220632876655294,140.92458021169642,157.45724288148364,31.51967492124485,145.6200457624841,0.3,1.5616729,28.417122,1.5835787010935063,28.72246812440921,1.55456131801872,28.382761777276734,1.1024491823192892,0.4521121356994309,2.438441915773324,-0.2704154192933692,0.26141249727673355,False,Neither,False,False,False
22980,44.158614802431245,141.0942144886722,161.05667632355124,25.21711810349781,138.00316477502614,0.3,1.4727786,26.653194,1.472807767018796,26.651147618545924,1.4675985909337526,26.70301103015223,1.0131966048759211,0.4544019860578314,2.2297363038967273,-5.849324752533797,-1.4183382498477712,False,Neither,False,False,False
22981,41.75184050723414,140.29309872394845,155.22596065572765,36.69783436861212,141.75885290082786,0.3,1.5109082,28.09022,1.531466303315601,28.437485612554585,1.5096443231528092,28.168738710861234,1.0672299916662633,0.44241433148654574,2.4122862116159065,-3.151969968907531,0.047389430861233706,False,Neither,False,False,False
22982,42.79646101480924,140.1872383215324,152.0507621258515,21.92288537198081,141.31738542714112,0.3,1.555596,27.920155,1.5824429211945614,28.253903412898826,1.5652760371511028,28.07521753014843,1.1050118863152956,0.46026415083580724,2.400821103074554,0.41696466381159497,-0.04613174985157187,True,Neither,False,False,False
22983,41.2217284783991,139.67975419606026,158.7439122153224,33.50656401120938,145.04955000411704,0.3,1.5146867,27.970818,1.5314654612631906,28.30415692986316,1.5108683912087038,28.055567480421384,1.0662873347412205,0.44458105646748325,2.39840928719195,-3.0734424786773835,-0.06578179957861607,False,Neither,False,False,False
22984,44.067655276084274,138.50618758889505,161.58910879222643,35.70483978572412,141.64373630460724,0.3,1.4621884,27.315838,1.457494997502499,27.41821394924124,1.448575640636314,27.346351949211435,1.0110264392405615,0.43754920139575254,2.310657718070231,-7.069701786667704,-0.7749973307885654,False,Neither,False,False,False
22985,43.95918820985667,139.897327170007,161.88486318872697,22.88394168851682,141.8099226650647,0.3,1.475516,27.04763,1.4982498899092351,27.05802088374833,1.4859293875862023,27.003587485826873,1.0311987908022187,0.45473059678398375,2.2677136706771495,-4.673351367635636,-1.117761794173127,False,Neither,False,False,False
22986,35.58158552509166,140.46257833423476,156.62965946490797,34.1141716813341,135.59679496692755,0.3,1.4915864,27.348793,1.5005252132344324,27.49185397531426,1.4834426253489152,27.325606260105218,1.0350110415067528,0.4484315838421624,2.308069009410035,-4.832884325262361,-0.7957430198947826,False,Neither,False,False,False
22987,36.89469983578205,138.81866587836888,153.75994147717276,23.63416771584936,152.5897695085343,0.3,1.6240226,29.50107,1.6746279407725382,29.938095229672545,1.6411964010867441,29.489509009821774,1.1817404190890166,0.4594559819977274,2.5720427318211776,5.287474606878634,1.3681597298217731,False,Neither,False,False,False
22988,38.95789894211895,142.69021732668776,158.73774073168866,23.648359627611534,136.24333176565077,0.3,1.4912661,26.888327,1.5091199620587363,26.851840963278708,1.5021181894360711,26.8536984120402,1.039759283750794,0.4623589056852771,2.2488142241139126,-3.6347931167430523,-1.2676508679598015,False,Neither,False,False,False
22989,38.410895546151245,138.1918953458864,160.07375618607549,33.868504855120705,143.91234786648224,0.3,1.4900663,27.841988,1.5112964581177477,28.09127981040693,1.4936552343071243,27.860593103656413,1.0510151370999363,0.4426400972071881,2.3744236993694314,-4.177716055550449,-0.2607561763435875,False,Neither,False,False,False
22990,40.25572531623224,139.26892078612386,157.56365587857516,25.754260160072555,149.4527594707177,0.3,1.560425,28.638428,1.598193946177716,28.881283059625837,1.5701681611333074,28.52551041505111,1.1158141730705842,0.45435398806272315,2.455825639009351,0.7308085031040789,0.4041611350511083,False,Neither,False,False,False
