L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_RSM,Delta_BF_RSM
35.073622697510054,142.30862829301535,160.38165530760202,27.950446942667703,142.19689006679855,0.3,1.5428368265476626,27.694472197590105
42.86924377502138,141.32016979116173,159.76108246459404,21.601256907159254,153.03091926806653,0.3,1.6226943569323642,28.862561664010048
41.648508565920324,141.99418583552554,161.23565988494477,29.37886510486095,144.64497689130752,0.3,1.5268737616153492,27.735943028857417
42.05165378626335,141.80405800232123,160.1515263700166,26.72448360071641,142.61422855560605,0.3,1.5243336404486376,27.52042960749944
42.80729031021968,139.45093488444613,152.8949517024112,26.5504857098487,153.80299944400736,0.3,1.6619811581206738,30.018493313204
39.5891577553834,142.82524146251856,161.44383955984782,22.028474256757022,135.41600550758082,0.3,1.4810977266720355,26.330951257305014
40.68741195952894,141.36823052112328,152.2470521535042,30.782866181506698,145.99547511136262,0.3,1.6146531600594658,29.253808682505184
36.397969981276574,139.1604205928765,155.43556080817686,34.40593022043022,153.72529971327415,0.3,1.6501218823370642,30.244914214982874
36.14530073535973,139.6802101514367,155.8923518693442,27.701076829230185,153.6970577299078,0.3,1.6626991250396017,29.914278915861193
41.68402961790471,140.81525503592758,156.8526485846818,20.97554464213587,138.11836103541077,0.3,1.52705132726271,27.206433560720466
39.710962061431324,142.55913367247078,154.35229186032527,23.232477429463618,151.38178414637446,0.3,1.6689850485538833,29.508310641290652
40.652361064811885,142.13376559998022,153.2379741336204,24.278654331555394,142.47530632147013,0.3,1.5968448258388364,28.420237152631007
42.649988574160254,139.66024003355,160.3704749091391,35.66290566019046,150.40422577178796,0.3,1.550437044229802,28.83794790886444
41.34718320000591,141.5924315613704,158.41819549719335,30.476791382548086,135.09523642088868,0.3,1.4712131284134418,26.814473884210006
40.535794006579955,138.15828415037788,156.7489311031109,36.53216618955041,135.49774868331616,0.3,1.4597768233357833,27.355386351686935
40.59207160745414,139.81320523745475,159.74603412696865,24.438905723344448,139.16863407519628,0.3,1.498798289670003,27.08195402451071
38.03950098062612,142.34797612083412,161.15157092715978,35.45837104402327,146.52316206454415,0.3,1.544978645219607,28.342238740238447
35.308178345679394,138.9060059895291,154.23926572056726,33.833372988654105,153.81413620832464,0.3,1.6672108347802324,30.470203077977803
39.36717389232362,139.91697631910782,155.2291041129433,36.97797472130213,151.27253219076312,0.3,1.6172453562734725,29.902352202893017
37.145846728195295,138.1552165853543,161.34322099503322,22.835559380988258,138.54053427822646,0.3,1.4827846254992934,26.82992155771483
39.08528643724636,138.2656636310315,157.44043361218098,36.94347028502504,138.71167898653414,0.3,1.4854445426581515,27.81886804542815
43.53403073268166,138.88009495501333,154.81239266970167,31.188886569289146,152.7520068860293,0.3,1.6198863771197627,29.734824467198667
37.33939485865341,138.65931527649278,153.58222044720154,32.69040433408341,149.83439429798068,0.3,1.6310127168658228,29.872650147212642
35.58302741689066,140.59864671865998,161.88710262910598,21.717694704664506,146.56542787905772,0.3,1.5675313784075122,27.928687662307386
37.813838920219965,142.65002183045442,157.3502389850833,22.32106513164073,135.97132460169428,0.3,1.5265523408650248,27.007798160735863
37.935937577666834,138.5732085320142,160.62257559776737,37.886436635057706,137.94840199055207,0.3,1.4533328274614377,27.33619710976416
41.61916514726895,142.49918434758172,158.3599664025876,33.67971391526148,146.4106377558618,0.3,1.559730028399926,28.506501258992603
40.57032152341279,141.4907891916175,156.43664033350004,35.78090803312361,151.9016397915256,0.3,1.616074683448546,29.663717057827203
42.83898209106414,138.99447437714178,160.58298130841618,23.243893655521653,147.95462440771018,0.3,1.5574832291725897,28.13366753112682
41.643135403273874,139.59868247101753,155.5650823012965,27.901239267708892,144.89201096728152,0.3,1.5685900291557604,28.509657771527007
39.063868614400704,139.12091741277945,159.68472094612207,28.591485626982873,153.36712108749543,0.3,1.6085863088084245,29.246961160704767
43.14020384666035,142.096492283778,156.53416043915362,23.32783142166078,136.0015691998942,0.3,1.5088449701980489,26.937986127152765
36.66972919907704,141.77550178135908,160.97389850309932,20.890404161152944,137.8442409569499,0.3,1.509466972244128,26.78378672284123
35.2271207313386,139.67204673163835,157.03217960988903,21.718845823546168,139.6529064095601,0.3,1.5501684731373433,27.62139831962958
35.90047860775642,138.4216716479728,155.2581697229496,24.37604922482636,135.1833754972635,0.3,1.5126580776172633,27.227584754488863
42.2235935059645,138.99370379986235,159.25744293723776,26.439955440316783,143.89382175866035,0.3,1.5272736252158752,27.819173724845047
39.618772302513875,141.29938180663092,160.6013385539007,18.374421644245793,142.81901842671516,0.3,1.5507229341914965,27.432794823783514
36.61271779033602,138.601864032059,160.51018283601454,27.541639505060235,137.77558795923537,0.3,1.476817358832049,26.96237803083218
40.01044775103364,140.83232750421206,156.78405135629026,28.575976788713326,136.14746550195045,0.3,1.498595883481379,27.170869421405744
36.52312102713169,141.21464506087773,156.40170987666235,27.50402091111959,136.61681548369464,0.3,1.5239846646475734,27.392794127140743
41.96320375077736,141.5887680423394,153.4929327223891,29.849617486712525,144.06944819558214,0.3,1.5852671212968565,28.71100270984846
39.4615627557403,138.77677872507792,152.39243336209327,19.79235631556477,149.4030047278771,0.3,1.6587698490954983,29.487142209430875
38.810212260964825,140.44852940429894,161.3152055161118,35.62897460113229,137.85127414974554,0.3,1.458187693522695,27.09341357062414
38.015120891478766,140.4669831096149,159.25229862090282,22.674679343897825,149.82118455863358,0.3,1.6088080007979868,28.696163063641354
41.302825931188885,142.32641298484023,157.7678167308187,26.752277876431606,138.37468892857848,0.3,1.5167007605758895,27.27050480983819
38.618126105533904,140.4935850485117,157.8340715188863,35.128128020629234,146.5147520972084,0.3,1.563885597319985,28.806020830575786
35.87649919316101,140.1839788020498,152.23346840048222,32.313335560186076,141.39172539979447,0.3,1.5909388813631051,28.90258751917776
36.18005902120515,138.76730224525303,156.5375149815371,32.44156663883034,137.3009645970273,0.3,1.504224099675501,27.6486529722462
44.618976645495145,141.62232175560402,161.21324702276127,34.01067466623206,149.92709303707775,0.3,1.5450518853669988,28.472047619074043
44.08580690707607,141.24894740673292,156.62037247136524,37.34000507636084,144.91893033953184,0.3,1.537592580900656,28.58728251704527
41.997071338107496,141.73474925190422,157.8081281480773,18.82246509821009,144.6404729601079,0.3,1.5834812412867527,27.97544975963216
37.65869961459519,141.43141627483593,155.77101172052718,37.94784304389799,144.41467769143236,0.3,1.5722969221971117,28.989483256291965
44.69176377347724,142.52641913858432,153.05034464594112,36.698206394203524,139.79726406189505,0.3,1.5339298946920157,28.296507455933725
42.78750903965795,142.53673053136515,155.23568758791896,20.835742746627947,142.5127486302788,0.3,1.5830323961066082,28.00141786775686
42.168901891589954,139.68841628843933,152.8508911866281,23.89598874575865,146.77774999161457,0.3,1.6153765893441858,29.008322592738995
39.49361502143789,139.06206029543475,157.78579538390127,31.17992950806621,135.23462146836644,0.3,1.4672407620952113,26.992699298266093
37.72241561845159,142.7823875064878,161.8175412199132,35.609471231058464,154.8520752085207,0.3,1.6095314292785377,29.34515950739497
35.963909621534995,141.7151995279147,155.62698702931107,28.8439859286725,136.75601520730186,0.3,1.535794808807335,27.59637443824518
44.02602396543841,143.00488700107414,160.58439348523808,28.25977683965913,153.77727063876495,0.3,1.6056484249207261,28.88791972023729
39.55776289833611,140.6347785180037,152.4278086884566,20.393348332961594,154.60479520655812,0.3,1.7100684207543284,30.184871267352253
37.0236336479523,142.96121678296456,157.05018514452553,32.47751805219339,154.43856526909903,0.3,1.6626236615843202,29.913443346264575
38.05956624150652,138.76359396951693,158.5446816265586,27.98660118135862,153.16244208997733,0.3,1.6205358351119536,29.40802474551906
40.79219568941896,141.10182281006584,155.19227016689044,20.08639304237869,147.55505401167127,0.3,1.6262663533742652,28.782593631408286
36.767727829392314,140.63367652733115,152.98347204440967,36.24636612380016,140.71328415248203,0.3,1.571177414215959,28.838818775471683
43.56614284092375,138.16322460742666,154.17900405450695,22.747896799584602,142.3884734251307,0.3,1.5576934173019783,28.12596455821549
42.585195298352104,139.11449357339475,152.70009748327678,28.65429775315291,152.00046231662185,0.3,1.6428325471999607,29.87994146832928
42.194629559509366,138.91736075611666,160.88219668883437,34.68085459130842,139.0499634006141,0.3,1.4531897028121663,27.167647828196014
39.320930397751034,138.45404644230777,152.0458204196697,31.497319287268574,137.0770826636226,0.3,1.531157922913533,28.082329492888388
41.27308840702443,142.89074537789023,152.693720714829,22.692160239517808,137.70704692470846,0.3,1.5692685476433095,27.75314207721026
40.84097968912736,142.9768359238558,159.95689774359747,37.992395980971935,153.35790710255634,0.3,1.597919408830303,29.39208240700506
41.4984660155482,142.6087499830336,154.99730049979047,19.857542178462705,144.37294673131382,0.3,1.6084383361645025,28.33049022324433
35.84444321139889,143.0944043573696,155.64759857375608,34.10868564329138,153.65730205935574,0.3,1.673615544076036,30.145771189071997
39.1580740217061,142.3033210868384,155.06687020858848,27.283173070567464,146.84814671007638,0.3,1.6166697983346583,28.92595922256098
35.416141738618926,142.81090535050848,160.90706765787397,19.44336259809817,143.5835177331006,0.3,1.572229864448262,27.622966808580262
39.93990819244519,139.13815564766787,161.2873888853069,22.85273897853014,140.3762652959508,0.3,1.4976684845491102,27.04298984960437
38.29861212332786,139.4344192967034,161.28813745118012,19.666444405576343,141.78610050220794,0.3,1.524565273475866,27.24012717250385
36.44524188866047,142.4603304959857,155.07343321223416,22.139216428439347,141.61490196267818,0.3,1.5982003849229742,28.17234309995646
36.03402967722552,140.54731864481303,154.00378933212,35.69434341101325,140.61141006059373,0.3,1.5640358237890246,28.677422120430666
40.87644572177712,141.73486213641723,160.27996219000414,23.84944085920955,138.06455184384313,0.3,1.4973238661955524,26.84247855269005
36.70592968536886,140.95954545982462,160.48964870657315,30.216176680295664,138.2412198484919,0.3,1.4900519688176899,27.131399064323187
44.251201183767975,139.6781937005119,155.5427549337586,21.991150570596943,145.85047991330137,0.3,1.5830201256723133,28.397429132693933
40.81061139700395,139.5741742389603,157.7800557197916,22.89888086143702,148.9602699046279,0.3,1.5996646172959714,28.69635325993583
38.46869804534837,141.8908980079705,155.90727673492498,25.054873070620392,135.41922417404942,0.3,1.5213077944453692,27.151832370830977
40.90915491481417,140.81047556514645,152.1497947677288,36.95680827383036,142.13280608970845,0.3,1.5692101263613538,28.984066052155885
35.22803871029698,139.946928403114,156.10675966431737,22.228561889690447,140.76037130430885,0.3,1.5689072796175174,27.92818284235229
44.585592132414455,141.23519849261984,160.949403855418,31.141588575028166,146.72600024831473,0.3,1.5271142809669174,27.999367667081533
39.823034369429,140.24968792295198,160.57935143095375,25.446282018852443,148.7451758711324,0.3,1.573241436890385,28.367034561434384
42.827352272502864,140.5253742162371,153.03782231022745,20.852290146324094,149.5041399816061,0.3,1.6464788837697801,29.263620189741513
35.82729999922439,141.53954850674037,155.06958084111855,29.090553442927877,146.09556696732037,0.3,1.6167449150165414,29.027169851906283
39.86658330838161,140.43982600985325,152.73857926502632,25.457498057833597,141.31977878750527,0.3,1.5819118122567426,28.38522789148752
39.90706994354521,142.89970306428876,154.980354631704,35.45520077949527,153.79090786457553,0.3,1.6564308068559934,30.119383383212647
44.37826454974983,140.57596316656094,154.97681439806058,36.514670618229225,140.88445582200254,0.3,1.5162667990784682,28.201790620439166
40.717280523760756,142.95911410261223,152.5318137932125,29.403411380070377,143.70119501507335,0.3,1.60625876924271,28.83888117134587
39.73489401056954,142.38844077338723,160.952452410181,23.869847263194725,148.0885208140005,0.3,1.580881438050636,28.177221062739466
37.66975663091893,142.60463680908668,160.3987708471868,28.637711313561354,147.79099091732155,0.3,1.5797408469996506,28.394439455861633
38.31568997342552,141.96637664885202,161.28463521986228,35.70035412730675,145.51219924966546,0.3,1.5316647708596642,28.188433464273178
40.20672402471538,141.17262820482028,159.44358832592624,31.49565851660959,139.92159315454035,0.3,1.500153538213079,27.443964229460622
39.389114603050466,140.81333830437234,159.60049531700923,19.73439281126344,153.89080461216156,0.3,1.6461106665495095,29.104759368852346
35.2161207988033,140.90827560467463,159.87242039400346,19.288119859989344,142.0537089479383,0.3,1.5578484352387196,27.541778032781043
43.26291924194358,139.15727370638214,158.75246558940162,21.092462620459322,149.02222301049048,0.3,1.5875402207327238,28.467030991829407
43.961607718397666,139.22197436444824,153.75962766319427,29.323879740678873,143.15719553538293,0.3,1.5543514205465025,28.44139730638118
36.402490889986105,138.32080914122375,153.7773593573065,21.357331523907867,138.62299351413048,0.3,1.559969590768083,27.861750794380786
40.540361435390494,141.87780151239292,157.00359654908112,23.082105705183963,139.0226617467983,0.3,1.53788971319868,27.40483809212478
36.085757411354436,138.77431752981667,158.90601312136334,28.56260012072933,140.55544499004685,0.3,1.5161354264451172,27.648422191412752
41.722400930398116,141.06074565663448,152.29717971393006,29.323045363040613,137.314885778735,0.3,1.5405197208216523,27.899292615156316
37.812337838390086,138.83961549228277,157.46403171529002,34.494656804742476,147.88280786044618,0.3,1.5737820096030228,29.077440894802795
41.594226346919015,138.48273365726791,160.87133502896478,26.736352898542876,152.83917695844053,0.3,1.5871871408261402,28.888043326857673
42.269946142868825,140.81797184273864,153.2601879163352,33.55608903758748,147.43732711134297,0.3,1.6006622814640954,29.34101377063909
42.68647491917657,142.515479463946,155.12944625704253,19.590540919881583,150.5054524189364,0.3,1.6527963596313584,29.0933339620758
36.077409459558964,139.93007217551704,161.86750018060346,28.84352957574861,143.5120198253529,0.3,1.518893149991869,27.661062906637728
44.16011845137608,142.7461375440633,155.28872412268754,26.59082906414307,140.65777773469242,0.3,1.5476228821255686,27.790508690086288
37.30213990894881,138.20153569085275,152.28747765147816,36.49314444824357,138.99790672897504,0.3,1.5450086039676028,28.670388749116004
35.3741255617618,140.47869504186534,158.83640141159916,32.405705538852665,147.54447137060808,0.3,1.5808915878802212,28.816104160680442
40.548524693914835,138.8838222054263,161.82637024846068,31.830570094954687,135.3596910510121,0.3,1.4254724788419075,26.449936920320614
38.709222838624385,139.72890244334087,154.30659789199703,36.09641855982617,137.4317860860268,0.3,1.5166978806134725,28.058477706793358
43.29789743132413,138.26865864099867,154.16067451026777,22.954912767616758,150.66722442311445,0.3,1.6279300719360017,29.33172997270424
43.08251472064302,138.32673743601,156.31882568952298,33.15663692032278,150.99582975435527,0.3,1.5876652369209134,29.393945019730314
38.17138892822715,141.71406843505474,157.35907369855084,35.3237406760864,148.85869143043953,0.3,1.5963109131474194,29.212028688295792
44.52899395069745,141.42270038765932,160.14690909765926,37.855025661403374,139.98602825326003,0.3,1.4661122099915262,27.424250340133998
37.90917838140118,139.19167725655583,161.9348672862616,26.58199720980828,143.87449431167707,0.3,1.5170398742785043,27.59339465877237
40.150571292317146,142.6557448872901,160.13023972398014,31.318067245864462,137.76365229041136,0.3,1.4864341160110515,27.047037647736314
37.55965090567603,141.58988468015994,154.90907793417085,21.768931671702504,147.1891591075538,0.3,1.6366639009258144,28.926186298151517
44.36043570048963,139.8308655011586,159.86169888697057,29.179325645410486,145.74557440590942,0.3,1.527176269236676,27.980583150848535
36.64607817582018,140.18826589356058,158.30871019579496,26.910902293531333,152.41013356729238,0.3,1.6317223284265627,29.33322640516616
35.44910619392329,139.6127789846576,156.90951416430087,20.757646289231865,150.307491673966,0.3,1.6434770739114035,29.146662053991616
39.35097060003038,142.3029910585195,158.346661405957,36.35442855521893,140.3244314876762,0.3,1.5149676320265284,27.884668867246507
44.92375564055837,140.61979967148966,156.39764602250597,36.03801321307673,136.4422643209185,0.3,1.4677883245739274,27.325160371761644
43.916772662549135,138.82653794027627,158.32210087193374,37.17128330890109,144.55144815337334,0.3,1.5082500080435803,28.3344107906802
42.486080194569496,139.15856872808894,159.3682529632428,21.60246257344533,148.91467697580094,0.3,1.5824399298500174,28.40747399805247
43.90792490878525,139.63289536693844,152.13721602531203,18.377936696238656,142.62060914489524,0.3,1.5950347628686865,28.32196989270457
43.934466396978635,140.1657658731384,158.16236732116786,32.855640996311976,154.89264857847195,0.3,1.6095837769639316,29.56561076532252
40.18858360386449,141.11319950879601,153.5304839605282,23.414733441903333,146.87400218754402,0.3,1.6282139634465134,28.99989781521357
38.15929051830793,142.97082490078517,155.3664280107669,30.57425679106506,153.794571787081,0.3,1.6717831896096418,29.95764518103776
42.72012432110988,139.45964321886203,156.43637926780934,28.675390049908188,152.87472028299953,0.3,1.6199406572214703,29.475451535419655
41.61661263167761,139.7920178285379,161.72241123594986,29.56644130356795,145.5151266882958,0.3,1.5173412974764764,27.815276478488673
38.7365772887371,138.26976000248163,155.25564909613718,27.92113358872441,153.0832689727999,0.3,1.6445590792058846,29.84919095695057
35.94466668061515,140.0127597752434,160.19315489389123,18.205712394328955,144.83354771544333,0.3,1.5740835141113645,27.861316803531277
42.46789611349026,141.52538733117348,155.37059442128407,23.345006742003022,150.96718623106324,0.3,1.6390022388887937,29.205029252473008
37.62460515922865,142.9653060562525,154.2932497705983,36.44205892016956,145.63565290415298,0.3,1.6087728337642506,29.301576756759903
44.36813150533779,141.85094764426722,156.34008142368057,26.455118937476094,151.53832941947988,0.3,1.6204913967329393,29.12544381975201
37.409705750056844,138.7399825633139,152.89864288969594,24.336642779816735,149.06209788694878,0.3,1.6481469995848235,29.560921642935146
36.22757932411486,142.60019301133818,160.1930423249029,18.4769971639662,142.04721124369777,0.3,1.5651408957393187,27.473545707003243
43.31112672124906,142.34339564440282,156.983172381926,25.423914356931384,141.20014626421926,0.3,1.5419615070312416,27.65736689295319
36.53284316624494,139.09511221978622,158.87537082965235,22.444594011137042,150.46835319471916,0.3,1.615693877902951,28.89618792252548
36.792683081577394,142.82171438242358,159.97738348923022,28.416436596607568,154.26407058217362,0.3,1.6420662168228644,29.330525775676886
40.993827915208435,141.7204952223762,156.08912399804706,31.849615567393336,142.79582596692848,0.3,1.5531657203837277,28.29251016418492
43.74562040837465,142.06408669541466,156.50714253448868,19.226602327897062,152.10929521377946,0.3,1.6495161042139852,29.085586978307926
36.96434665714573,140.44569832083806,154.53566186941953,32.238220074786014,146.5235021010827,0.3,1.607571180954102,29.243149131450654
38.10323672900095,139.15341845548335,159.14318280795732,18.4519065759892,152.94503469790263,0.3,1.6416590768717518,29.09255275681215
42.77404838241178,142.14552607269385,160.3226042251483,31.673967725642648,153.8328683915725,0.3,1.5998234733548866,29.094961817121114
44.71826426060967,140.53721372387324,157.74152430070194,21.09234458516096,151.17080775579367,0.3,1.6150115614139078,28.80952641572914
40.007411862023424,142.9871517304335,152.38593804389257,24.96335592115761,137.48098112716914,0.3,1.5711071504419394,27.877394266514788
36.438975025512505,138.91667259539182,159.1161470741673,20.457898267964143,145.14839330558647,0.3,1.5725550195684348,28.075850942354
35.139362877082014,139.927017569631,158.6687421140444,29.087694953850093,153.61421616334,0.3,1.6378311918001458,29.568435803912617
37.296560299988556,141.82773524400662,155.42579262085584,33.83420676306626,146.5253763479853,0.3,1.603335033587769,29.155365749804123
36.31822217786521,141.01140808252643,156.09236775994927,29.207266022635693,137.0076044433872,0.3,1.5263082720977472,27.55736590989557
41.77658673612858,140.31637536870582,156.9519007442294,36.06414397643361,147.26059458458056,0.3,1.5614035353222597,28.934591387250368
36.21832504628531,141.65805268586615,159.9078772220023,18.64027596781135,153.59474767473344,0.3,1.6588092047979912,29.09383322632367
40.06329931620633,141.81675530943755,158.80621300851203,25.145107205216814,144.4534423709198,0.3,1.5622566665490432,27.990103738380757
41.942624356428865,141.03649506580004,157.1706227447802,25.594610019536496,152.12163160162115,0.3,1.6267329765489302,29.197244717727305
40.81116609220902,139.7455169920951,160.05505403854085,24.38305999090408,135.37613269686065,0.3,1.463801795323778,26.47671790907133
36.997756516600575,141.24379726981036,160.59157325713292,26.419494007455,147.5578432856903,0.3,1.5755147433269658,28.306336544738745
43.041245261822624,140.87621250260898,152.51793096373072,29.43151058373693,154.61382962248558,0.3,1.6703091577578824,30.22074473655697
42.154071296158016,142.1382800060075,152.698141224023,21.87893159159687,137.68070723825022,0.3,1.562374959479429,27.682953992204187
42.389840039155416,141.41728922647073,156.7566961653533,22.01088797696562,145.51152246607148,0.3,1.5864824142644798,28.259485167191915
36.31057751557313,140.63385873741058,159.8161684999694,20.83498185720729,137.01049189942884,0.3,1.5069097520863153,26.812193171147303
36.237538036503445,138.24352352610632,153.0976763879634,23.94808838696851,143.32018491421837,0.3,1.6003962835345407,28.73566993648154
44.275625510065076,138.984701594342,160.63388801424014,30.90157605651113,149.7165785543214,0.3,1.5450102044774199,28.492027877320073
38.975781938249405,139.83297146126364,153.3724580744931,28.292635539600283,152.26939705906926,0.3,1.6608110186798393,29.97780310319442
38.0094869178094,141.15689312800018,158.9547826301588,23.744137518590335,152.45489371739657,0.3,1.6344893381354386,29.10670975965387
39.885840453515335,142.1117937597334,160.0331456594491,37.19719972387759,150.6967517663898,0.3,1.576972529868049,29.061875540641086
41.62864212763583,142.9497705896358,152.45484061977353,30.671908738023618,152.1514487113585,0.3,1.6666927967103304,29.986187990559205
44.5562325704697,141.14902697077014,160.48742551545206,23.391802873089503,144.32256412790443,0.3,1.5333386726090241,27.56289490640552
37.86446226882055,141.79421997690656,160.41483471206155,18.919876055045712,150.90145095031465,0.3,1.626261299505607,28.619155076818164
44.24808429312027,141.2572060248167,153.45948647488797,22.70608777042186,150.81470979413405,0.3,1.64597563844036,29.34213309374137
35.24859491386256,140.3013886136005,154.0904609328715,27.760428993633013,146.64803336956484,0.3,1.6280283665460655,29.230719482261318
40.55198042326825,141.19838343338944,160.6031889447046,22.123168020493097,135.51811344964105,0.3,1.476003161849801,26.40749342729126
41.33975111681085,140.15336487187434,161.6563756072021,24.469512342586878,140.48017497626213,0.3,1.4927850595773253,27.001146405965304
