L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_RSM,Delta_BF_RSM
43.81719423274771,143.03139950637728,156.68093459811135,18.4599093030388,136.5292651311517,0.3,1.5295571911316723,26.91064115181648
39.259321983513246,142.31045278478652,156.82426443068806,18.546210418058134,135.62562588775987,0.3,1.5312360573568244,26.911836558479454
37.70460051819276,142.7035689165329,158.60594455692055,18.085222842087983,136.9098280154485,0.3,1.5346412056087484,26.9131322551598
36.776516528421375,141.61054439664377,156.7403336684718,18.012184182285917,135.40934221752497,0.3,1.5347854901777556,26.94725113523882
35.77189625439404,143.01402054956435,156.45240195219543,18.145756007076926,135.05178724426383,0.3,1.5474134500012382,26.992618985095238
37.286456026621146,142.89914286151406,155.67258499637234,18.15029903761922,135.5278474890937,0.3,1.5525707627304057,27.11771790151241
35.708004717736586,142.74138220081474,155.79273131983487,18.750459287070555,135.7619780951894,0.3,1.5561816968138156,27.19185194437669
35.06055606116331,142.1493390427889,155.7911046884381,18.393004422283912,136.18146919363258,0.3,1.5584933095691729,27.255827833265446
36.65487757581775,142.91462836270597,155.81824077863268,18.980886407390194,136.52329708635486,0.3,1.5595606352534062,27.27652619692667
35.20543034528144,141.54401477741183,154.29267891142655,18.44926489591159,135.4740547179104,0.3,1.5617642859086618,27.341003304850478
35.018748478732526,142.30875476726777,154.50345355630603,20.614978402458664,135.7384365692836,0.3,1.5631212621099633,27.414975936225762
36.66665184084377,143.01384144825406,156.95020526074416,19.682771487258087,138.5058330846299,0.3,1.5641810043026787,27.421540543108694
37.9045471814512,142.1163735631137,153.08428031790035,18.78254963392713,135.48577949465326,0.3,1.5662291959787225,27.42907974277779
35.16096111593682,142.82536629450456,156.09362265305742,18.341903803518225,137.63693175052472,0.3,1.5723687199971668,27.435883165494577
35.58789661567016,142.922132592727,155.75289836775315,18.672470495139518,137.77203314269943,0.3,1.5750744109586532,27.49599832469408
37.2232892758528,142.9035839494288,152.15082622065555,18.64548159570414,135.05408383603205,0.3,1.5798634183133973,27.529830771332374
36.948376864813916,142.45058507726617,152.5130303681178,18.42346349233346,135.6837031692999,0.3,1.5800649608714634,27.57126010326687
36.467337209814836,142.61198713584793,152.03749007019178,18.734525990597444,135.5588842985787,0.3,1.585769716506415,27.64456152216032
36.2961344787823,142.88935002396178,152.76178245539035,19.120043234907072,136.1872076063435,0.3,1.5860213004848656,27.65774960746349
37.229113240154476,142.73765625037197,153.298606461997,18.508601640313945,137.51667993587014,0.3,1.588668045734559,27.73050014395778
40.92214789200693,142.89767441919938,152.4551653799524,18.08909761709431,138.28144396065113,0.3,1.589629271483827,27.800196982992336
35.321718236508126,142.4309283181078,152.4097485570892,18.515099370921376,136.9523136821229,0.3,1.5976176783016367,27.83469976639633
35.593906104732035,143.1358406176119,158.33191239586864,18.881833288002575,143.49864865703302,0.3,1.5990817924736889,27.957949468581145
36.09457127542794,143.14341334398503,154.398907574108,19.441259319931067,139.9509075946399,0.3,1.6034919516039343,27.995346260294443
35.87830171982813,142.37601837206125,153.42558293021452,18.68603001094141,139.38162885398017,0.3,1.605181800075886,28.03151451159449
35.1804507839428,142.87191602743553,152.6823690931555,19.784661182114288,138.48325529926487,0.3,1.6085100170037165,28.05918915685891
36.94638707851968,143.14704293010658,153.28769635986117,19.05903772461218,139.79256505088512,0.3,1.6100429940886527,28.087070884433647
36.501907950579046,142.40766773669932,157.39070187206653,18.017045707708174,144.67723802299273,0.3,1.612243405797945,28.209202563792193
35.42010041304367,141.8401693158492,152.99438271004212,19.23030202247312,140.1563248826309,0.3,1.6123689679399331,28.223666247646424
38.62748536549711,143.0684275607203,152.55020545053088,18.904759903543674,140.63409987298317,0.3,1.6164136548826744,28.23601918799766
36.629942787861566,143.12826335576815,152.036672257905,18.149762179978943,139.7045384544791,0.3,1.6242529601626416,28.242343732397106
38.878416951636495,142.99529323915786,153.06337087582526,18.39559269392435,142.37653961518984,0.3,1.6259272017177318,28.395200270295877
36.10670031040384,142.073973973327,152.4020362163265,18.653564735982894,141.52852218916786,0.3,1.629509744783614,28.470907422901508
38.4371007699707,143.0017095935924,153.63352479732507,18.131148630958403,143.38196076442773,0.3,1.6317171431233861,28.47420289685194
38.902630841859356,142.78566582517013,152.45758899760963,18.474470238166866,142.86245059195437,0.3,1.6335121123934946,28.543486357553565
37.0680426451422,143.1141391332084,157.53975678393385,19.34488770262727,147.5645530923097,0.3,1.6336464607434316,28.586068838309405
35.28411752505456,142.72481743127605,159.33988759392446,19.18868049040057,149.1454729893421,0.3,1.6342397063000567,28.602575939754022
35.01418779336845,141.16370318914687,152.44919751571567,18.104181962802087,142.46355359092266,0.3,1.636497194254798,28.622481092511006
38.49141878215099,142.95850845625708,153.20287347181963,18.35550138170229,144.03811786869926,0.3,1.6397758162212002,28.62484242443954
35.4314098309524,142.74988462254262,155.05587742745467,19.169486154049917,145.547674029327,0.3,1.6441985584489007,28.708461699698457
37.94956810664253,142.55479019582145,153.56473227893298,18.03467969730675,144.9620065938525,0.3,1.6446783889948757,28.72042687771081
39.67364698366689,142.86687730573146,152.4153052807439,18.91480812687244,144.77857795002353,0.3,1.6455327984890884,28.79171787408139
41.66670201808833,143.08758271810365,153.43438133063003,18.514349005733273,146.68385215492933,0.3,1.6463619863146932,28.8260949321317
37.38711631447082,142.84185602846264,152.41790967503215,19.540657972855616,144.27548532071893,0.3,1.649545657585509,28.830087555350534
37.12390819712917,142.8174862281648,154.89021165125135,18.35086433330808,146.83920939519535,0.3,1.6524333444944634,28.83644734282412
35.719857943856006,142.65808204178623,154.855005689266,19.59959625267576,146.74730234467933,0.3,1.6532019011598278,28.90003019612377
36.09487325700815,143.0869777073979,154.03501618306183,19.003198618323975,146.2795438471413,0.3,1.6597800563374894,28.927633367286095
40.23076012488576,142.92281106286168,155.88398991216005,18.120227236191717,150.39380241201556,0.3,1.662225630312058,29.06167779284635
37.29731526612794,142.43038022670012,152.13948581626022,18.386016844225033,145.83285185105902,0.3,1.665576821427487,29.06885457676258
39.212735605515235,142.72046498052188,152.98894423021295,18.71223897287996,147.77900033749214,0.3,1.6667890157184018,29.146282691426418
36.13158517540473,142.6269342041292,152.06178746931937,19.76165360625999,145.91815908482386,0.3,1.6698940084671108,29.16604841866081
35.5468438506226,143.02342507016712,160.5736778756776,18.436064926417583,154.92074749399052,0.3,1.674360399977329,29.173328536430187
35.85633952536719,142.3807942175861,157.13945067052833,18.45865138884336,152.00551205660526,0.3,1.6768144903182183,29.272160210397136
36.19750827207219,142.67507387438496,155.98373513864894,18.331718253828235,151.0996553369072,0.3,1.6807114278073203,29.297881453837366
37.8880106681578,143.09547346716184,156.06789256898045,18.0941464576447,151.95072410853865,0.3,1.6836971631025048,29.33238091561532
37.12092239816372,142.77457803770767,157.38988951564698,18.06223657512396,153.3240741721643,0.3,1.6844343948849438,29.361315072374683
35.77368309921503,142.80619562094236,155.2043991518032,18.419718841362943,151.0716866250143,0.3,1.6898801779315904,29.419867671524475
36.607289431776934,142.62053021477476,152.76578965001107,18.22293198472252,149.25431326290362,0.3,1.692944835583332,29.481877833225877
39.024342551548834,143.12535750477153,155.7540073019235,18.260411191542754,153.3489440678209,0.3,1.6932074620784108,29.517629443914092
36.918942721254076,142.34278967496041,154.7677231104673,18.055493381114204,152.20762536770187,0.3,1.6969671016894603,29.58932535763058
38.77162425969745,143.01382305646936,154.39425667724313,18.038036622863046,152.47741406210866,0.3,1.6988815225930076,29.597033809648362
35.58801057823498,142.247413154477,156.3745216976921,19.228515164208645,154.03951839880568,0.3,1.6990697613082664,29.67356960442697
35.35821932632156,142.44700923591807,156.34735622705256,18.41218502076137,154.06050704425425,0.3,1.703850590500064,29.67429632649633
36.48180599910522,142.7389991583736,155.14508255471367,18.286671201693856,153.87306474108107,0.3,1.710952310872583,29.77463476688799
35.860894342138415,142.72588520214012,155.35229365803494,18.074544444833634,154.00672785909398,0.3,1.7132214971404798,29.783567001478378
37.17308399235731,142.01838872485902,153.47407196898868,18.18442936493826,153.16589221522594,0.3,1.7132404060485897,29.89394215633953
38.83041059273311,142.86611481301887,152.50195820300158,18.210781315784878,152.8444652498316,0.3,1.7167020462186233,29.906374859483744
38.015184091015335,142.737283634049,152.337015177881,18.387051867112948,152.6579487093486,0.3,1.7190313999994435,29.944511176488664
35.4180417736382,142.9784736087029,154.81224907703026,18.179949474315023,154.68467659980035,0.3,1.7269234407327274,29.965840397410577
35.60614975007502,141.86700328924155,153.09156014358743,18.360995445734588,153.99285710254625,0.3,1.7289914141787222,30.127573420931046
36.81779860561787,142.697825690951,152.98717544489057,18.79130421174061,154.29856934671932,0.3,1.7309245383665877,30.130883036609763
35.288062101492564,142.6210776719748,152.1474484572145,18.83607550900142,153.6864144950833,0.3,1.7398487300829228,30.23651289797043
